Date,PG Adj. Close,PG P/S (LTM),PG P/FCF (LTM),PG P/E (LTM),PG Debt/Equity (LTM),actual_returns,ps_sma_fast,ps_sma_fast30,ps_sma_slow,ps_ema_fast,ps_ema_fast30,ps_ema_slow,pfcf_sma_fast,pfcf_sma_fast30,pfcf_sma_slow,pfcf_ema_fast,pfcf_ema_fast30,pfcf_ema_slow,pe_sma_fast,pe_sma_fast30,pe_sma_slow,pe_ema_fast,pe_ema_fast30,pe_ema_slow,ps_Signal_sma,ps_Signal_ema,ps_Signal_sma30,ps_Signal_ema30,pfcf_Signal_sma,pfcf_Signal_ema,pfcf_Signal_sma30,pfcf_Signal_ema30,pe_Signal_sma,pe_Signal_ema,pe_Signal_sma30,pe_Signal_ema30,ps_Entry/Exit_sma,ps_Entry/Exit_ema,ps_Entry/Exit_sma30,ps_Entry/Exit_ema30,pfcf_Entry/Exit_sma,pfcf_Entry/Exit_ema,pfcf_Entry/Exit_sma30,pfcf_Entry/Exit_ema30,pe_Entry/Exit_sma,pe_Entry/Exit_ema,pe_Entry/Exit_sma30,pe_Entry/Exit_ema30,ps_Position_sma,ps_Position_ema,ps_Position_sma30,ps_Position_ema30,pfcf_Position_sma,pfcf_Position_ema,pfcf_Position_sma30,pfcf_Position_ema30,pe_Position_sma,pe_Position_ema,pe_Position_sma30,pe_Position_ema30,ps_Entry/Exit Position_sma,ps_Entry/Exit Position_ema,ps_Entry/Exit Position_sma30,ps_Entry/Exit Position_ema30,pfcf_Entry/Exit Position_sma,pfcf_Entry/Exit Position_ema,pfcf_Entry/Exit Position_sma30,pfcf_Entry/Exit Position_ema30,pe_Entry/Exit Position_sma,pe_Entry/Exit Position_ema,pe_Entry/Exit Position_sma30,pe_Entry/Exit Position_ema30,ps_Portfolio Holdings_sma,ps_Portfolio Holdings_ema,ps_Portfolio Holdings_sma30,ps_Portfolio Holdings_ema30,pfcf_Portfolio Holdings_sma,pfcf_Portfolio Holdings_ema,pfcf_Portfolio Holdings_sma30,pfcf_Portfolio Holdings_ema30,pe_Portfolio Holdings_sma,pe_Portfolio Holdings_ema,pe_Portfolio Holdings_sma30,pe_Portfolio Holdings_ema30,ps_Portfolio Cash_sma,ps_Portfolio Cash_ema,ps_Portfolio Cash_sma30,ps_Portfolio Cash_ema30,pfcf_Portfolio Cash_sma,pfcf_Portfolio Cash_ema,pfcf_Portfolio Cash_sma30,pfcf_Portfolio Cash_ema30,pe_Portfolio Cash_sma,pe_Portfolio Cash_ema,pe_Portfolio Cash_sma30,pe_Portfolio Cash_ema30,ps_Portfolio Total_sma,ps_Portfolio Total_ema,ps_Portfolio Total_sma30,ps_Portfolio Total_ema30,pfcf_Portfolio Total_sma,pfcf_Portfolio Total_ema,pfcf_Portfolio Total_sma30,pfcf_Portfolio Total_ema30,pe_Portfolio Total_sma,pe_Portfolio Total_ema,pe_Portfolio Total_sma30,pe_Portfolio Total_ema30,ps_Portfolio Daily Returns_sma,ps_Portfolio Daily Returns_ema,ps_Portfolio Daily Returns_sma30,ps_Portfolio Daily Returns_ema30,pfcf_Portfolio Daily Returns_sma,pfcf_Portfolio Daily Returns_ema,pfcf_Portfolio Daily Returns_sma30,pfcf_Portfolio Daily Returns_ema30,pe_Portfolio Daily Returns_sma,pe_Portfolio Daily Returns_ema,pe_Portfolio Daily Returns_sma30,pe_Portfolio Daily Returns_ema30,ps_Portfolio Cumulative Returns_sma,ps_Portfolio Cumulative Returns_ema,ps_Portfolio Cumulative Returns_sma30,ps_Portfolio Cumulative Returns_ema30,pfcf_Portfolio Cumulative Returns_sma,pfcf_Portfolio Cumulative Returns_ema,pfcf_Portfolio Cumulative Returns_sma30,pfcf_Portfolio Cumulative Returns_ema30,pe_Portfolio Cumulative Returns_sma,pe_Portfolio Cumulative Returns_ema,pe_Portfolio Cumulative Returns_sma30,pe_Portfolio Cumulative Returns_ema30
2019-03-18,89.58532679398601,3.795064506516021,22.027702659611386,24.688229325405054,,-0.0090784849668096,3.742574401430237,3.7093007593202016,,3.758419717944196,3.69232365278356,3.554839553038283,21.72303420788515,21.529903921550428,,21.815335764282366,21.485174660519743,20.950571267276143,24.34676273124112,24.13030598709525,,24.4506796710226,24.156218072554974,23.929266497430405,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100000.0,102751.48945132998,100000.0,100809.92981241,100000.0,104017.91585217099,100000.0,102111.657297595,100000.0,104693.04909024999,100000.0,102989.771770652,100000.0,102751.48945132998,100000.0,100809.92981241,100000.0,104017.91585217099,100000.0,102111.657297595,100000.0,104693.04909024999,100000.0,102989.771770652,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.027514894513299692,0.0,0.00809929812409993,0.0,0.040179158521709724,0.0,0.021116572975949932,0.0,0.04693049090249968,0.0,0.02989771770651961
2019-03-19,89.92951236634,3.8096450912691298,22.11233278513185,24.783081157163164,,0.0038419860112304,3.75307989967121,3.714123568120816,,3.767733422185093,3.699892777847145,3.559885207260676,21.78401129829979,21.55789696305517,,21.869335222618638,21.52563647501085,20.973576445847545,24.415104692044544,24.16168005450773,,24.511116304866334,24.19666085220712,23.94617371841521,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100000.0,102751.48945132998,100000.0,100809.92981241,100000.0,104017.91585217099,100000.0,102111.657297595,100000.0,104693.04909024999,100000.0,102989.771770652,100000.0,102751.48945132998,100000.0,100809.92981241,100000.0,104017.91585217099,100000.0,102111.657297595,100000.0,104693.04909024999,100000.0,102989.771770652,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.027514894513299692,0.0,0.00809929812409993,0.0,0.040179158521709724,0.0,0.021116572975949932,0.0,0.04693049090249968,0.0,0.02989771770651961
2019-03-20,89.770657486792,3.8029155906115495,22.07327272718598,24.739303388644466,,-0.0017664376840039,3.763510625681492,3.719457320489598,,3.774130180080812,3.70653941092872,3.564697690099307,21.844554388063845,21.588855675624565,,21.90641476890361,21.560967846118924,20.995352609834445,24.4829602331902,24.19637798952816,,24.552604865553267,24.231670048106302,23.961879256439552,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100000.0,102751.48945132998,100000.0,100809.92981241,100000.0,104017.91585217099,100000.0,102111.657297595,100000.0,104693.04909024999,100000.0,102989.771770652,100000.0,102751.48945132998,100000.0,100809.92981241,100000.0,104017.91585217099,100000.0,102111.657297595,100000.0,104693.04909024999,100000.0,102989.771770652,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.027514894513299692,0.0,0.00809929812409993,0.0,0.040179158521709724,0.0,0.021116572975949932,0.0,0.04693049090249968,0.0,0.02989771770651961
2019-03-21,90.450203360414,3.831702898956839,22.240362974930605,24.92657495382324,,0.007569799449469,3.778240754887016,3.725152471967161,,3.78459794714918,3.714614474672469,3.569984921957872,21.93005251483345,21.621912057969,,21.96713262454488,21.604799789913223,21.020006280430408,24.57878490420552,24.233426952853968,,24.6205994270569,24.27650262266869,23.98098214153626,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100000.0,102751.48945132998,100000.0,100809.92981241,100000.0,104017.91585217099,100000.0,102111.657297595,100000.0,104693.04909024999,100000.0,102989.771770652,100000.0,102751.48945132998,100000.0,100809.92981241,100000.0,104017.91585217099,100000.0,102111.657297595,100000.0,104693.04909024999,100000.0,102989.771770652,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.027514894513299692,0.0,0.00809929812409993,0.0,0.040179158521709724,0.0,0.021116572975949932,0.0,0.04693049090249968,0.0,0.02989771770651961
2019-03-22,89.717705860276,3.800672423720708,22.060252707841776,24.72471079910582,,-0.0080983510586397,3.7903912421747967,3.730785313253228,,3.787520579253094,3.720166600417517,3.57455299129971,22.000577619396253,21.65460677310896,,21.98406354878068,21.634183849134427,21.040605219587068,24.657828097295152,24.270070566469823,,24.63952876742943,24.305419279213023,23.99570944168615,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100000.0,102751.48945132998,100000.0,100809.92981241,100000.0,104017.91585217099,100000.0,102111.657297595,100000.0,104693.04909024999,100000.0,102989.771770652,100000.0,102751.48945132998,100000.0,100809.92981241,100000.0,104017.91585217099,100000.0,102111.657297595,100000.0,104693.04909024999,100000.0,102989.771770652,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.027514894513299692,0.0,0.00809929812409993,0.0,0.040179158521709724,0.0,0.021116572975949932,0.0,0.04693049090249968,0.0,0.02989771770651961
2019-03-25,89.982463992856,3.8118882581450255,22.125352804389312,24.797673746604584,,0.0029510131811922,3.799289137480572,3.7360816795069143,,3.791951066324354,3.726084126722518,3.5792526995540728,22.05222369596634,21.6853484853545,,22.009752504345883,21.66587216882829,21.06208536978117,24.715712035616946,24.30452529166299,,24.668282400006728,24.337177631947963,24.011589922971663,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100000.0,102751.48945132998,100000.0,100809.92981241,100000.0,104017.91585217099,100000.0,102111.657297595,100000.0,104693.04909024999,100000.0,102989.771770652,100000.0,102751.48945132998,100000.0,100809.92981241,100000.0,104017.91585217099,100000.0,102111.657297595,100000.0,104693.04909024999,100000.0,102989.771770652,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.027514894513299692,0.0,0.00809929812409993,0.0,0.040179158521709724,0.0,0.021116572975949932,0.0,0.04693049090249968,0.0,0.02989771770651961
2019-03-26,90.917942727972,3.8515175397686514,22.35537314547189,25.05547616104188,,0.0103962338171832,3.810392813556612,3.7420011476730632,,3.802781334223317,3.734176604983559,3.584644082528619,22.116672791524984,21.719706869630464,,22.07259262091425,21.7103561028053,21.08769502870574,24.78794535361447,24.34303351393942,,24.738681265649483,24.38351947253467,24.032260937586912,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100000.0,102751.48945132998,100000.0,100809.92981241,100000.0,104017.91585217099,100000.0,102111.657297595,100000.0,104693.04909024999,100000.0,102989.771770652,100000.0,102751.48945132998,100000.0,100809.92981241,100000.0,104017.91585217099,100000.0,102111.657297595,100000.0,104693.04909024999,100000.0,102989.771770652,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.027514894513299692,0.0,0.00809929812409993,0.0,0.040179158521709724,0.0,0.021116572975949932,0.0,0.04693049090249968,0.0,0.02989771770651961
2019-03-27,90.81203947494,3.8470312060019127,22.329333106870227,25.02629098206182,,-0.0011648223645894,3.816823225291428,3.746537329594093,,3.8108267654557886,3.7414575469847433,3.5898398671518525,22.15399684686849,21.746036242002084,,22.11927270926988,21.750290103067552,21.112281921342657,24.8297774435021,24.37254297269457,,24.79097394136081,24.424988602181585,24.05194470084384,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100000.0,102751.48945132998,100000.0,100809.92981241,100000.0,104017.91585217099,100000.0,102111.657297595,100000.0,104693.04909024999,100000.0,102989.771770652,100000.0,102751.48945132998,100000.0,100809.92981241,100000.0,104017.91585217099,100000.0,102111.657297595,100000.0,104693.04909024999,100000.0,102989.771770652,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.027514894513299692,0.0,0.00809929812409993,0.0,0.040179158521709724,0.0,0.021116572975949932,0.0,0.04693049090249968,0.0,0.02989771770651961
2019-03-28,91.38568209553,3.871332180565519,22.47038331592644,25.184377368163307,,0.0063168124392614,3.825160328876733,3.751908468076977,,3.821827750021194,3.749836555602858,3.595413972367965,22.202387918615543,21.777211954889545,,22.183111001389257,21.79674772970361,21.139175018265107,24.88401323445381,24.407484117535784,,24.862501837143085,24.47398142579331,24.074369110097688,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100000.0,102751.48945132998,100000.0,100809.92981241,100000.0,104017.91585217099,100000.0,102111.657297595,100000.0,104693.04909024999,100000.0,102989.771770652,100000.0,102751.48945132998,100000.0,100809.92981241,100000.0,104017.91585217099,100000.0,102111.657297595,100000.0,104693.04909024999,100000.0,102989.771770652,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.027514894513299692,0.0,0.00809929812409993,0.0,0.040179158521709724,0.0,0.021116572975949932,0.0,0.04693049090249968,0.0,0.02989771770651961
2019-03-29,91.82694564983,3.890025237939384,22.578883476839,25.305982280661247,,0.0048285852245291,3.831179493349474,3.758874747455364,,3.834227293279046,3.758880986721344,3.6012478588149235,22.23732497041985,21.81764634817257,,22.25506963328921,21.847208100486544,21.167684096652707,24.923170016267456,24.45280221490756,,24.94313464505548,24.52765890030092,24.098757489712806,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100000.0,102751.48945132998,100000.0,100809.92981241,100000.0,104017.91585217099,100000.0,102111.657297595,100000.0,104693.04909024999,100000.0,102989.771770652,100000.0,102751.48945132998,100000.0,100809.92981241,100000.0,104017.91585217099,100000.0,102111.657297595,100000.0,104693.04909024999,100000.0,102989.771770652,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.027514894513299692,0.0,0.00809929812409993,0.0,0.040179158521709724,0.0,0.021116572975949932,0.0,0.04693049090249968,0.0,0.02989771770651961
2019-04-01,91.465109535304,3.874696930894309,22.48991334489937,25.20626625242265,,-0.0039404132628544,3.839142735787303,3.765305159189184,,3.8415854092090935,3.7663529831196,3.6066626919254063,22.283546038948643,21.854970403510297,,22.297768489945604,21.88867295496479,21.19386685404373,24.97497370896922,24.494634304788704,,24.99097675548587,24.571440019792647,24.12068835630112,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100000.0,102751.48945132998,100000.0,100809.92981241,100000.0,104017.91585217099,100000.0,102111.657297595,100000.0,104693.04909024999,100000.0,102989.771770652,100000.0,102751.48945132998,100000.0,100809.92981241,100000.0,104017.91585217099,100000.0,102111.657297595,100000.0,104693.04909024999,100000.0,102989.771770652,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.027514894513299692,0.0,0.00809929812409993,0.0,0.040179158521709724,0.0,0.021116572975949932,0.0,0.04693049090249968,0.0,0.02989771770651961
2019-04-02,91.56218751725,3.878809403515065,22.513783380291464,25.233019333162485,,0.0010613662678502,3.846059167011896,3.769990885569106,,3.848353408173815,3.77360823604834,3.6120517357192607,22.323691098464607,21.88216777716863,,22.33704392455394,21.929002659824576,21.22000381495953,25.01996752656915,24.525116602843188,,25.034984496881616,24.614122556139087,24.14271471227857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100000.0,102751.48945132998,100000.0,100809.92981241,100000.0,104017.91585217099,100000.0,102111.657297595,100000.0,104693.04909024999,100000.0,102989.771770652,100000.0,102751.48945132998,100000.0,100809.92981241,100000.0,104017.91585217099,100000.0,102111.657297595,100000.0,104693.04909024999,100000.0,102989.771770652,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.027514894513299692,0.0,0.00809929812409993,0.0,0.040179158521709724,0.0,0.021116572975949932,0.0,0.04693049090249968,0.0,0.02989771770651961
2019-04-03,91.509235890734,3.876566236639168,22.500763361034004,25.218426743721064,,-0.0005783132530119,3.853424231614658,3.775486644434979,,3.853483013349333,3.7802506876993616,3.617289646628566,22.36644016184941,21.91406682446507,,22.36681109482304,21.96589044699938,21.24536539012932,25.06787986207681,24.56086844710429,,25.068337632670605,24.65310992307986,24.16401594062397,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100000.0,102751.48945132998,100000.0,100809.92981241,100000.0,104017.91585217099,100000.0,102111.657297595,100000.0,104693.04909024999,100000.0,102989.771770652,100000.0,102751.48945132998,100000.0,100809.92981241,100000.0,104017.91585217099,100000.0,102111.657297595,100000.0,104693.04909024999,100000.0,102989.771770652,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.027514894513299692,0.0,0.00809929812409993,0.0,0.040179158521709724,0.0,0.021116572975949932,0.0,0.04693049090249968,0.0,0.02989771770651961
2019-04-04,91.27977884249802,3.866845846798781,22.444343277324773,25.155192189183246,,-0.0025074742019479,3.856938526398852,3.780035288393711,,3.855912619431051,3.7858374721573886,3.622231353562629,22.386838192088828,21.940468530274117,,22.3809078552779,21.996758371536504,21.26910752650943,25.09074158561281,24.590458975797542,,25.08412937021836,24.6855023273446,24.183643193070687,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100000.0,102751.48945132998,100000.0,100809.92981241,100000.0,104017.91585217099,100000.0,102111.657297595,100000.0,104693.04909024999,100000.0,102989.771770652,100000.0,102751.48945132998,100000.0,100809.92981241,100000.0,104017.91585217099,100000.0,102111.657297595,100000.0,104693.04909024999,100000.0,102989.771770652,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.027514894513299692,0.0,0.00809929812409993,0.0,0.040179158521709724,0.0,0.021116572975949932,0.0,0.04693049090249968,0.0,0.02989771770651961
2019-04-05,91.47393480639,3.875070792040292,22.492083348108952,25.208698350662896,,0.002127042444165,3.86437836323081,3.7842723813964616,,3.859395923541822,3.791594460536931,3.6272380751166415,22.430021256115545,21.965061900069397,,22.401121581247185,22.028714821637955,21.2933248695114,25.13914034076852,24.61802275595078,,25.10677827575373,24.719256909494167,24.20394131500321,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100000.0,102751.48945132998,100000.0,100809.92981241,100000.0,104017.91585217099,100000.0,102111.657297595,100000.0,104693.04909024999,100000.0,102989.771770652,100000.0,102751.48945132998,100000.0,100809.92981241,100000.0,104017.91585217099,100000.0,102111.657297595,100000.0,104693.04909024999,100000.0,102989.771770652,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.027514894513299692,0.0,0.00809929812409993,0.0,0.040179158521709724,0.0,0.021116572975949932,0.0,0.04693049090249968,0.0,0.02989771770651961
2019-04-08,92.638870589742,3.924420463489359,22.77852377281401,25.529735319540784,,0.0127351664254702,3.875631583765245,3.791001882048064,,3.871218567168647,3.800163880082249,3.633122874886399,22.49533835295801,22.00412195798057,,22.46974016153206,22.07708959268157,21.32273474878472,25.21234649806214,24.661800524430596,,25.18367955644228,24.7715458391746,24.23019466162771,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100000.0,102751.48945132998,100000.0,100809.92981241,100000.0,104017.91585217099,100000.0,102111.657297595,100000.0,104693.04909024999,100000.0,102989.771770652,100000.0,102751.48945132998,100000.0,100809.92981241,100000.0,104017.91585217099,100000.0,102111.657297595,100000.0,104693.04909024999,100000.0,102989.771770652,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.027514894513299692,0.0,0.00809929812409993,0.0,0.040179158521709724,0.0,0.021116572975949932,0.0,0.04693049090249968,0.0,0.02989771770651961
2019-04-09,92.365287186076,3.9128307679190577,22.711253673056905,25.454340273801787,,-0.0029532247308754,3.8817629065802848,3.797021046519808,,3.878784421850539,3.807432711555592,3.638661645045461,22.530926405716517,22.039059009779084,,22.513651709082023,22.11800340431869,21.35023017302773,25.25223290933813,24.700957306237758,,25.232890595962186,24.815597093021516,24.254435168799475,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100000.0,102751.48945132998,100000.0,100809.92981241,100000.0,104017.91585217099,100000.0,102111.657297595,100000.0,104693.04909024999,100000.0,102989.771770652,100000.0,102751.48945132998,100000.0,100809.92981241,100000.0,104017.91585217099,100000.0,102111.657297595,100000.0,104693.04909024999,100000.0,102989.771770652,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.027514894513299692,0.0,0.00809929812409993,0.0,0.040179158521709724,0.0,0.021116572975949932,0.0,0.04693049090249968,0.0,0.02989771770651961
