Date,GOOGL Adj. Close,GOOGL P/S (LTM),GOOGL P/FCF (LTM),GOOGL P/E (LTM),GOOGL Debt/Equity (LTM),actual_returns,ps_sma_fast,ps_sma_fast30,ps_sma_slow,ps_ema_fast,ps_ema_fast30,ps_ema_slow,pfcf_sma_fast,pfcf_sma_fast30,pfcf_sma_slow,pfcf_ema_fast,pfcf_ema_fast30,pfcf_ema_slow,pe_sma_fast,pe_sma_fast30,pe_sma_slow,pe_ema_fast,pe_ema_fast30,pe_ema_slow
2019-01-30,54.8995,5.855979615850184,33.22814911486871,41.03719253814181,,0.026101340111769566,5.808248885764558,,,5.786620310680091,5.732451920399413,5.668846910688819,32.95731418703631,,,32.83458877383583,32.527225110088246,32.166315939332996,40.70270791063247,,,40.55114044313914,40.17154235584172,39.72581487707472
2019-01-31,56.2945,6.003802975828931,34.066932199895135,42.07310046184147,,0.02541006748695329,5.827467488218626,,,5.826108067979879,5.749958440104543,5.67547970405793,33.06636487197973,,,33.05865121493752,32.62656105136611,32.20395190488868,40.83738691243208,,,40.82786044653956,40.29422352397074,39.77229577974337
2019-02-01,55.931,5.969312247070057,33.87122402577883,41.8313983437146,,-0.006457113927648361,5.838273678654922,,,5.852145191450821,5.764110298618448,5.68129817025619,33.127681633774635,,,33.20639172599957,32.706861888424996,32.23696719441126,40.913113903751835,,,41.01032188238956,40.39339609298648,39.813070087940815
2019-02-04,57.071,5.780683276153166,34.64029892957253,26.018224949916515,,0.020382256709159607,5.8257879123749925,,,5.839152115942156,5.765179522975527,5.68326619215514,33.2407744026964,,,33.4671021266492,32.83159976204742,32.28455792184019,39.376485849876836,,,38.284486076485365,39.46596569665939,39.53990483768291
2019-02-05,57.5935,5.83771640513379,34.98206555860196,26.28889421500584,,0.00915526274289924,5.834108617765244,,,5.838891077613362,5.769859321824447,5.686324612214124,33.47374256380412,,,33.74255002336788,32.97033949085739,32.33797391464735,37.97276375801356,,,36.10346937439818,38.61583205268174,39.27750858772891
2019-02-06,56.1445,5.685922865084527,34.07245447083041,25.605324812188154,,-0.02515908913332232,5.824351154614048,,,5.811078675335391,5.7644440665509045,5.6863166568254195,33.599301088647465,,,33.80253265017925,33.04144368311372,32.37232006427474,36.48037058236542,,,34.19471581763272,37.77644448877893,39.006772275341966
2019-02-07,55.2955,5.600820715646219,33.562486400402946,25.222085674006344,,-0.015121694912235473,5.806642249420319,,,5.772849955391905,5.753887721331248,5.684623667891178,33.67703340991728,,,33.75888787749265,33.07505934229367,32.395887714495096,34.953569229059376,,,32.56332851879156,36.9664858555678,38.73380818422641
2019-02-08,55.119,5.582578198605456,33.45316952325683,25.13993444098682,,-0.0031919414780587907,5.777845104022059,,,5.738255090521641,5.742835494058617,5.682602965529084,33.69126808329422,,,33.70330272217704,33.0994535475171,32.41682398793592,33.35363311394457,,,31.21362050464524,36.20348253849806,38.464622565548396
2019-02-11,55.106,5.581793239791256,33.44846571807113,25.1363995486081,,-0.00023585333551046084,5.76036438036747,,,5.709807481297935,5.732445671202658,5.680606733336256,33.76968970879993,,,33.65696872143051,33.12197046174639,32.437252537047506,31.83319614898145,,,30.108671239911217,35.48947718431161,38.20069735729215
2019-02-12,56.379,5.7134548354395225,34.23743768088647,25.72930909062221,,0.023100932747795122,5.761206437460311,,,5.710470636596405,5.731220455992133,5.681257190803647,33.9562683622165,,,33.76250853224068,33.193936088787694,32.47289976761857,30.408186407503184,,,29.31242357640412,34.85978892020262,37.953739173793736
2019-02-13,56.4315,5.713020299804852,34.2348337595918,25.727352253300943,,0.0009311977864099319,5.746910505855778,5.751350534815288,,5.710934211725213,5.730046252367147,5.681886163259117,34.056936826688805,33.117016924628636,,33.84838584630452,33.26109077722667,32.50778954963784,28.877202379019103,36.50542496111549,,28.660592426748998,34.27059945782187,37.711632502100805
2019-02-14,56.46,5.718316275604996,34.266569486334966,25.751201535779416,,0.0005050370803540982,5.718361835833384,5.754483991230546,,5.712276405157901,5.729289479672816,5.682607551622402,34.076900555332784,33.19544863682442,,33.92441923540096,33.32596037136269,32.54261687511699,27.245012486412897,36.050007351876204,,28.13161226475453,33.72096088220623,37.47479228494593
2019-02-15,55.9815,5.673647536467889,33.99889551033637,25.550045522640367,,-0.008475026567481447,5.688795364773167,5.761394774031263,,5.7052529744869895,5.725699676885402,5.682430125579738,34.08966770378854,33.294839968366446,,33.93796037629831,33.36937554161906,32.57145407581441,25.616877204305474,35.62478930268026,,27.662236493461045,33.19380505255682,37.23865868569235
2019-02-19,56.3255,5.703575970742367,34.17823934569902,25.684821758425077,,0.006144887150219214,5.6810846342320875,5.759729656470195,,5.704948064715239,5.724272341005206,5.6828488551869185,34.04346174540119,33.34588714532718,,33.98164746164389,33.421560303172605,32.60327160591113,25.583536885156327,35.136975075550794,,27.302706541636322,32.709354517451544,37.00986983564745
2019-02-20,56.0295,5.676457474765932,34.01573384898388,25.562699472497023,,-0.005255168618121475,5.664958741195302,5.757559637922602,,5.699767957451728,5.721187510925254,5.682722293198385,33.94682857443938,33.39378176574153,,33.987844986614796,33.45989408032172,32.63124115527891,25.510917410905446,34.64788653702856,,26.98634161997463,32.24827999842222,36.783193194792986
2019-02-21,55.2105,5.592080785322215,33.51011304165207,25.182727286618388,,-0.01461729981527582,5.655574533219071,5.751030146954132,,5.680188471609998,5.712858044757316,5.680927411854302,33.89059443152154,33.41604480836295,,33.90098463298521,33.46313401331078,32.648644558969465,25.46865765834847,34.135291870476706,,26.658411741182583,31.792437887983265,36.5534809985915
2019-02-22,55.828,5.657512544843918,33.90220781679222,25.47738507486844,,0.011184466722815367,5.66124371613884,5.747157318186196,,5.676065575834347,5.709287367343549,5.680463751121423,33.924566573160476,33.454076358633,,33.90120703004103,33.491461355470875,32.673467593777836,25.494187598434678,33.63585203702771,,26.44367962003456,31.385015125846827,36.33415236643857
2019-02-25,55.8665,5.656982841951775,33.899033613043095,25.47499967237018,,0.0006896181127749035,5.6686841804734724,5.743905730399275,,5.672595987855697,5.705912881834403,5.679998782623014,33.9691529821391,33.4956273520102,,33.90081186331413,33.51775633983038,32.69773622782269,25.527694121573013,33.140809920524255,,26.26755599318649,31.00372380626769,36.11911963982335
2019-02-26,56.1005,5.683442823737931,34.057593014234406,25.594156481956805,,0.004188556648438535,5.67884913886814,5.743990046125883,,5.674568139834284,5.704463200666889,5.680066981456973,34.03006571175543,33.556387664201665,,33.92931752711782,33.552584512372576,32.72466408497935,25.573469814907888,32.666936023903546,,26.145119718417455,30.65471946276376,35.910704527786386
2019-02-27,56.1445,5.688016279785702,34.084999097056766,25.614752052877503,,0.0007843067352342192,5.676305283302758,5.746499002855807,,5.677013256189087,5.703402108997135,5.680224393305066,34.01482185337246,33.6309544450297,,33.95762326710672,33.58693384041672,32.75160141195118,25.562014111133415,32.209671584220736,,26.048689233773825,30.329560275029166,35.70682428075849
2019-02-28,56.3275,5.707149100461193,34.19965105010512,25.700912575908447,,0.00325944660652433,5.6757181633683915,5.74362585166291,,5.682492500602198,5.703643850381914,5.680757555823009,34.01130358242379,33.675184865382974,,34.001628318560975,33.62646398297726,32.78027566221165,25.559370143394165,31.713093477681912,,25.985457114161935,30.03093784282783,35.50868741531592
2019-03-01,57.426,5.816482474532046,34.85482286628417,26.193271797502465,,0.019502019439882945,5.685534783261097,5.743788035771035,,5.706854314043988,5.710923761617407,5.683445177975663,34.07012892041871,33.73779811591041,,34.15675459996519,33.70571294319061,32.82135580486655,25.603577169566467,31.228658856137148,,26.02324160204203,29.783346485064904,35.324223739715656
2019-03-04,57.671,5.846255823372484,35.03323736413805,26.327349639551187,,0.0042663601852819255,5.702795611951556,5.743288218459882,,5.7322000430128055,5.719654862375799,5.686669151151839,34.17356310579888,33.79697081445401,,34.31611510254207,33.791359680025934,32.865155439703614,25.68130758125755,30.73709956310495,,26.07853397249824,29.56037894664467,35.14606781694012
2019-03-05,58.4595,5.922452702380517,35.48984128797302,26.670485816908855,,0.013672383000121302,5.724683285115371,5.743851943907484,,5.766791435625116,5.732738593989007,5.6913381323642875,34.30472330002628,33.86298648270796,,34.529519863529515,33.90093913860317,32.91712941689706,25.77987398710593,30.24663224071303,,26.186161580572893,29.373934228597196,34.978234510008804
2019-03-06,58.247,5.901062406624812,35.36166158952348,26.5741592427274,,-0.00363499516759469,5.747143778301259,5.748737045753936,,5.791204339443242,5.74359819480422,5.695491088290239,34.43931607408024,33.95329573744125,,34.680818359164775,33.995179296727066,32.96553599457283,25.881019964128967,29.788233711015994,,26.25670661005553,29.193303584347536,34.81181717798343
2019-03-07,57.5425,5.828270299877941,34.92546050100736,26.24635572142701,,-0.012095043521554771,5.770762729756832,5.750229472529984,,5.7979436049768225,5.74906091126059,5.698120379608807,34.58085082001577,34.02358211339493,,34.725298748590696,34.0551974389387,33.00434638083886,25.987382807609826,29.312137016107904,,26.25482463030489,29.003177915772017,34.642204079833796
2019-03-08,57.4985,5.823543667144183,34.89713651870182,26.22507035240469,,-0.0007646522135812406,5.787365841986858,5.75175060251534,,5.802598161734524,5.753866250349854,5.7006040090649535,34.680343690206726,34.09398122442816,,34.75654197951999,34.109516089246,33.04182737366783,26.062151335363456,28.83663605428584,,26.24941476159576,28.82394516974832,34.47552816443916
2019-03-11,58.963,5.982962816772524,35.85244348405746,26.94298003995649,,0.025470229658165033,5.819963839468933,5.755497707988155,,5.835391735377796,5.768646673990027,5.706195272583916,34.875684677308165,34.17870191424716,,34.9557967985268,34.221963017943516,33.09748313823,26.208949372122085,28.36342553587989,,26.375517539479524,28.702592580729494,34.32636879563752
2019-03-12,59.8625,6.072967078044716,36.3917870817712,27.34829477936445,,0.015255329613486301,5.858916264899612,5.766043261378408,,5.878587252226327,5.788280248445169,5.713458080612842,35.10910408406185,34.30295316820573,,35.21688594093487,34.36195166722272,33.16271687968626,26.384363201862847,27.930343055250727,,26.55238612854951,28.615218529028525,34.188189112146965
2019-03-13,59.953,6.077849331233235,36.421043607655925,27.370280951472957,,0.0015117978701191248,5.897899570044364,5.778470430269144,,5.914816721136674,5.806962124754077,5.720673748941958,35.34270853512176,34.43793291690358,,35.435823698520515,34.494796308541,33.227238201032186,26.559916091722396,27.51003887011967,,26.701094278171954,28.534899975637842,34.053181029757376
2019-03-14,59.6265,6.041504317470527,36.20324891433077,27.206609036679264,,-0.005445932647240359,5.931335091745298,5.784654586989823,,5.93785082956101,5.82209387912288,5.72702682950688,35.543068321544325,34.53710291021898,,35.57535555594056,34.60501905730163,33.286169106246014,26.71048573779948,27.049019420070913,,26.79300605244601,28.449203786027613,33.91760534672613
2019-03-15,59.515,6.033083896871049,36.15279019297477,27.168689492285008,,-0.00186997392099153,5.952995233979199,5.785630617691226,,5.95516593270829,5.83570613833244,5.733087365494289,35.67286505421338,34.6066315099883,,35.68034367176496,34.70487525960313,33.34293388024064,26.80802750727773,26.552205721085695,,26.861312132416735,28.366589960624868,33.78396344861838
2019-03-18,59.4275,6.028149095388799,36.12321877549054,27.146466680292143,,-0.0014702175922036709,5.971184561180831,5.787591845968518,,5.968435598650201,5.848121812981238,5.738930172026854,35.781863195348635,34.68169800164535,,35.76086641789688,34.79638129288619,33.39798902668124,26.889939211351827,26.062707998971618,,26.913158413848628,28.28787232963566,33.65252786904757
2019-03-19,60.123,6.100562728619563,36.55715189063595,27.472565827906383,,0.011703335997644171,5.9889955638047345,5.798254494384065,,5.992458713190085,5.864408323667581,5.7460912127514625,35.88859425561493,34.74559310034746,,35.905645594758525,34.909979395966815,33.460546707155586,26.970147212451582,26.111186028237945,,27.014868852768217,28.235271910169256,33.53015238308438
2019-03-20,61.3215,6.225291771829936,37.3045810673616,28.03425611824197,,0.019934135023202515,6.021418500325248,5.811173673273936,,6.034791996579148,5.887691126774829,5.755580332733214,36.08288620339874,34.823010283972785,,36.15999749886817,35.06446982637939,33.536666199436894,27.116156900003034,26.169364758345814,,27.20021199194526,28.222303149399757,33.42132275407759
2019-03-21,61.8065,6.269140341619219,37.56734024176594,28.23171867597363,,0.007909134642825055,6.0655055044993755,5.830614255825092,,6.077400786586433,5.912300753538984,5.765749837859668,36.347074177474596,34.93950647633731,,36.41587799757686,35.22594533704949,33.616481527007764,27.3146931954577,26.256911220472,,27.3877586617686,28.222910602727104,33.31855831688741
2019-03-22,60.3825,6.13066076152435,36.73751203271724,27.60810581446995,,-0.023039647933469798,6.096217213937392,5.848275590687696,,6.087084418393327,5.926388495989653,5.7729757967441175,36.53111172887614,35.04534066408111,,36.47435691305692,35.323465769028054,33.67828411127924,27.452996741664226,26.33644522515412,,27.42782178044157,28.18324577767826,33.20548004951281
2019-03-25,59.869,6.072785144884848,36.39069686133497,27.3474754826974,,-0.00850411957106778,6.105199446748625,5.864615822230343,,6.084484550482694,5.935833441079666,5.7789126155191815,36.58493706660389,35.143258242017055,,36.45914599456202,35.39231938788657,33.731995254844705,27.49344628593832,26.41002992654447,,27.4132133626699,28.129325113485947,33.08947995908082
2019-03-26,59.492,6.032329432169509,36.14826912140855,27.165291923552434,,-0.006297081962284401,6.101135682161103,5.879633695309619,,6.075001801698478,5.9420589888919135,5.7839307703043366,36.56058527056763,35.23325168879497,,36.402622926715935,35.44109033843638,33.779842262103394,27.475146000357114,26.477659672375946,,27.368136737375814,28.06712942381282,32.972169304911944
2019-03-27,58.9005,5.972807596349922,35.79158910848808,26.8972481994743,,-0.009942513279096343,6.0906315086727725,5.888278787339965,,6.056421037089649,5.944042770018237,5.787670905473556,36.497639820650846,35.285056736381684,,36.291525868856326,35.463703162310686,33.81967883331893,27.42784272515725,26.516590976004352,,27.282520639575537,27.991653215790983,32.85187383747754
2019-03-28,58.6135,5.946731339528867,35.63532914957078,26.779819412339457,,-0.004872624171271878,6.081154210878607,5.896069155330766,,6.0364774557149605,5.944216226115698,5.7908206170390075,36.44084784417484,35.33173991604766,,36.17221737444077,35.47477580665005,33.85563230492788,27.385163762723266,26.55167321463897,,27.191120416441706,27.91347038976185,32.731635135989656
2019-03-29,58.8445,5.970716454308247,35.7790581009986,26.887831193215856,,0.003941071596133883,6.074917466622326,5.904482494620875,,6.024520910004649,5.945925918257153,5.794382910846319,36.40347463497723,35.38215620320311,,36.10073387017855,35.49440692241448,33.893719944454034,27.35707793281635,26.58956086988685,,27.135976921309734,27.84730011901695,32.61591624603374
2019-04-01,59.949,6.080480850188936,36.43681278214786,27.382131428380383,,0.01876980856324728,6.08015064210234,5.918043605078242,,6.03469544458361,5.9546068816075906,5.800048216575876,36.43483403564296,35.46342011226349,,36.16183912690024,35.55520730046179,33.94407821846777,27.380644407625176,26.650630400078185,,27.180732286231667,27.817289235750078,32.512276942713875
2019-04-02,60.277,6.112536172066745,36.628901827522775,27.526485642835308,,0.005471317286360078,6.081347986447058,5.931675611789055,,6.048848304125998,5.964795868088826,5.806236096882626,36.442009029331636,35.54510886165761,,36.246759617922514,35.62447791511089,33.99724304240946,27.386036389118072,26.712019196225192,,27.243596532886873,27.798527713626545,32.41354840212222
2019-04-03,60.5405,6.139721862087868,36.79180997937106,27.64891052262199,,0.004371484977686357,6.072790995472852,5.947117758033119,,6.065370769209974,5.976081416088765,5.8128397754015415,36.39073192053259,35.637644732670516,,36.34585968364043,35.69978966119219,34.05258100155721,27.34750182955607,26.78155956456269,,27.317289985565985,27.78887499162625,32.31919913718162
2019-04-04,60.9725,6.184745569716195,37.06161107669061,27.85166505964738,,0.00713571906409749,6.064351518282549,5.966873250846252,,6.087075278392923,5.989543619548599,5.820204246576089,36.340159004025054,35.75602800050514,,36.47599630055864,35.78764910735338,34.112165755520245,27.309496467923445,26.87052415699699,,27.41444908994442,27.792925963756648,32.23073311584431
2019-04-05,60.5725,6.144479981851935,36.82032264527856,27.670337686680508,,-0.006560334577063398,6.065733440315308,5.98310549874652,,6.0975124972036525,5.99953951389075,5.82662554826472,36.34844006528119,35.853298494788014,,36.53860109050771,35.85427320657436,34.165792624624366,27.3157196551445,26.943622577390727,,27.46097428935098,27.78501704265496,32.14042825586087
2019-04-08,60.414,6.1280155897426525,36.72166104471794,27.59619385501121,,-0.002616698997069622,6.071256484801088,5.998806590339549,,6.103058514028925,6.00782829297797,5.832593667897946,36.381536483619485,35.947386075843845,,36.57188471854593,35.910233712261046,34.2164038804678,27.340591492375882,27.014329050145427,,27.485559664925567,27.772834901516656,32.050443416240086
2019-04-09,60.1345,6.097059484954575,36.53615897302032,27.45678972716308,,-0.004626411096765648,6.077729490079594,6.0125938123801035,,6.101967781469952,6.013585144073235,5.837830614770354,36.42032546878066,36.03000494113671,,36.56538912845036,35.950615987148744,34.262339624874784,27.369741272736945,27.07641682498564,,27.480328767150567,27.752444890268038,31.95947997685242
2019-04-10,60.3225,6.119100180318523,36.66823614098634,27.556045235419436,,0.0031263251544453308,6.092358748476455,6.026963275731197,,6.105082763078783,6.02039256576648,5.843400309137644,36.50799017203048,36.116112842601034,,36.58408858527508,35.99691406158988,34.30998114004531,27.43562097633146,27.141126597737035,,27.494095397744903,27.739773944793935,31.87228324929929
2019-04-11,60.4795,6.133318725747155,36.75343967843378,27.620075381922582,,0.0026026772763065864,6.111017487098283,6.041168929907396,,6.110216574473032,6.02767812447491,5.849141267882388,36.619801224916785,36.20123913021199,,36.61487969312212,36.04572216590239,34.35836645763715,27.519646573289776,27.20509869127084,,27.51700084941357,27.732051456866753,31.78808111331163
2019-04-12,61.1365,6.2003647594924685,37.15520786742292,27.922002705270497,,0.010863185046172674,6.133982317616706,6.053965006072743,,6.126607153567475,6.03881919770185,5.85609618850833,36.75741620155922,36.27791863024994,,36.71312117935862,36.11730188858114,34.413749455850734,27.62306372449524,27.26272305486311,,27.590637550478466,27.744306376118608,31.71152510523161
2019-04-15,61.3265,6.218217632536417,37.26218983295375,28.00239926075811,,0.0031077997595545526,6.147755995851453,6.0663637330448745,,6.143263604289101,6.050393290271822,5.863266910172252,36.839953906639806,36.35221704587713,,36.81295184364865,36.19116562692776,34.470154215793364,27.68509050773301,27.31855804223667,,27.665503315983855,27.76095752996632,31.638077068707382
2019-04-16,61.5955,6.247213182759705,37.43594343255081,28.1329744548281,,0.004386358262741252,6.161223696920749,6.077189082390847,,6.162163527647392,6.063091347851686,5.870869806659132,36.92065806714261,36.41708711736305,,36.926223041630855,36.27147387245183,34.5288827151351,27.745739388932293,27.367307663500647,,27.75049806850099,27.784958621892887,31.56866909615532
2019-04-17,62.007,6.291532243423793,37.70152198725473,28.332555766534515,,0.006680682842090668,6.176404735054342,6.0902047436174795,,6.18568511233401,6.0778294701466615,5.879199755901997,37.01162926793098,36.4950824639541,,37.067186486289735,36.36373504114879,34.59170725517707,27.814103913323542,27.42592088096088,,27.85632674087072,27.820287469934286,31.504587644083617
2019-04-18,62.0735,6.294971233286312,37.722129868912056,28.348042514164582,,0.0010724595610174248,6.187427301411353,6.105761441397759,,6.205555316143519,6.0918386161556715,5.887432854464063,37.077681147153115,36.58830477621758,,37.18626710131197,36.451373417133524,34.65369582178568,27.86374165877526,27.495977107385468,,27.945729608742333,27.854336182465275,31.442081799926804
2019-04-22,62.688,6.357877066898603,38.09908822775053,28.631325340970967,,0.009899554560319546,6.20876700991602,6.123572554722907,,6.23325017991717,6.109002387171344,5.8967485814429645,37.20555770540032,36.69503649985255,,37.35223457884625,36.557677598463655,34.721921413983004,27.95984042420431,27.576185607004344,,28.070383378238446,27.904464515272096,31.386423256185104
2019-04-23,63.5295,6.44053211287175,38.59439221929748,29.003544477552115,,0.013423621745788594,6.2400186622289295,6.1388248645928805,,6.270937804090729,6.130391401732661,5.907516572164327,37.39283082285827,36.78643479102722,,37.57808142256465,36.689078541743264,34.79860400418725,28.1005754864584,27.644871088257528,,28.240049032659112,27.975372899935326,31.339237537796333
2019-04-24,63.0025,6.392058035214407,38.303915045550106,28.78525194477625,,-0.008295358849038648,6.269518517254914,6.1494612298318705,,6.292959664295033,6.147273120021806,5.917111452620764,37.56960643011125,36.85017238981984,,37.71005117219837,36.79326154198887,34.86801610401621,28.233421708219716,27.692769660437925,,28.339176834862226,28.027623160892805,31.28866356565732
2019-04-25,63.367,6.429507478946638,38.52832795033287,28.953897421254283,,0.0057854847029878975,6.300559247117725,6.161183168088983,,6.317786539686233,6.165481788339537,5.927257908587613,37.755615611045904,36.92041520124241,,37.85882876822282,36.90520131026913,34.94049752671555,28.3732069268032,27.7455568760973,,28.450944214206235,28.087382790593548,31.242430572698844
2019-04-26,63.871,6.477278150797769,38.814590019008406,29.16902231799811,,0.00795366673505149,6.334955189622787,6.175708962533225,,6.3467850144337845,6.185597682691681,5.938149398532368,37.961730645103366,37.00745990473167,,38.032603541092925,37.02838767857489,35.017212229533236,28.52810162041075,27.81097065214127,,28.58150386944112,28.157165985909973,31.20137298349685
2019-04-29,64.81,6.32037910585021,34.72088807318866,32.40855425475964,,0.014701507726511354,6.34695662425856,6.185285469499197,,6.341983940145862,6.194293258379329,5.945718303627771,37.71829866567994,36.95972983407213,,37.43047345601942,36.879516736291905,35.0113444244571,28.976756775359668,27.98563281089042,,29.277331212226308,28.431449100029308,31.225277563125815
2019-04-30,59.948,5.835568563698842,32.057590146145216,29.94582236799923,,-0.0750192871470452,6.308691717374803,6.1788661184428655,,6.249908417155495,6.171149729690265,5.943537120658881,37.197838696999085,36.82420887976061,,36.45358558149684,36.568424698217925,34.95285424072815,29.171099086083778,28.078944667147322,,29.398875058730475,28.52915060118866,31.199941816687666
2019-05-01,58.666,5.723074474220488,31.43960590433639,29.368547337435057,,-0.02138520050710624,6.256277846520882,6.1662831766295625,,6.154120427530947,6.142241648692216,5.939171523699705,36.598204944177645,36.65362401355063,,35.54195291292221,36.237533163128795,34.88328496674019,29.294656374344477,28.14214405079828,,29.393360927585853,28.58330522933359,31.163676579474743
2019-05-02,58.3255,5.693069071303833,31.274771767204363,29.21457151553967,,-0.005804043227763955,6.196431529308885,6.148542419945359,,6.070292908216926,6.113262772731676,5.934298207810677,35.9555299221726,36.45263037021206,,34.76610179551896,35.917355008553024,34.811829259818694,29.382857949244986,28.181487897374872,,29.360853761759273,28.62403208650818,31.12508043959484
