Date,MMM Adj. Close,MMM P/S (LTM),MMM P/FCF (LTM),MMM P/E (LTM),MMM Debt/Equity (LTM),actual_returns,ps_sma_fast,ps_sma_fast30,ps_sma_slow,ps_ema_fast,ps_ema_fast30,ps_ema_slow,pfcf_sma_fast,pfcf_sma_fast30,pfcf_sma_slow,pfcf_ema_fast,pfcf_ema_fast30,pfcf_ema_slow,pe_sma_fast,pe_sma_fast30,pe_sma_slow,pe_ema_fast,pe_ema_fast30,pe_ema_slow,ps_Signal_sma,ps_Signal_ema,ps_Signal_sma30,ps_Signal_ema30,pfcf_Signal_sma,pfcf_Signal_ema,pfcf_Signal_sma30,pfcf_Signal_ema30,pe_Signal_sma,pe_Signal_ema,pe_Signal_sma30,pe_Signal_ema30,ps_Entry/Exit_sma,ps_Entry/Exit_ema,ps_Entry/Exit_sma30,ps_Entry/Exit_ema30,pfcf_Entry/Exit_sma,pfcf_Entry/Exit_ema,pfcf_Entry/Exit_sma30,pfcf_Entry/Exit_ema30,pe_Entry/Exit_sma,pe_Entry/Exit_ema,pe_Entry/Exit_sma30,pe_Entry/Exit_ema30,ps_Position_sma,ps_Position_ema,ps_Position_sma30,ps_Position_ema30,pfcf_Position_sma,pfcf_Position_ema,pfcf_Position_sma30,pfcf_Position_ema30,pe_Position_sma,pe_Position_ema,pe_Position_sma30,pe_Position_ema30,ps_Entry/Exit Position_sma,ps_Entry/Exit Position_ema,ps_Entry/Exit Position_sma30,ps_Entry/Exit Position_ema30,pfcf_Entry/Exit Position_sma,pfcf_Entry/Exit Position_ema,pfcf_Entry/Exit Position_sma30,pfcf_Entry/Exit Position_ema30,pe_Entry/Exit Position_sma,pe_Entry/Exit Position_ema,pe_Entry/Exit Position_sma30,pe_Entry/Exit Position_ema30,ps_Portfolio Holdings_sma,ps_Portfolio Holdings_ema,ps_Portfolio Holdings_sma30,ps_Portfolio Holdings_ema30,pfcf_Portfolio Holdings_sma,pfcf_Portfolio Holdings_ema,pfcf_Portfolio Holdings_sma30,pfcf_Portfolio Holdings_ema30,pe_Portfolio Holdings_sma,pe_Portfolio Holdings_ema,pe_Portfolio Holdings_sma30,pe_Portfolio Holdings_ema30,ps_Portfolio Cash_sma,ps_Portfolio Cash_ema,ps_Portfolio Cash_sma30,ps_Portfolio Cash_ema30,pfcf_Portfolio Cash_sma,pfcf_Portfolio Cash_ema,pfcf_Portfolio Cash_sma30,pfcf_Portfolio Cash_ema30,pe_Portfolio Cash_sma,pe_Portfolio Cash_ema,pe_Portfolio Cash_sma30,pe_Portfolio Cash_ema30,ps_Portfolio Total_sma,ps_Portfolio Total_ema,ps_Portfolio Total_sma30,ps_Portfolio Total_ema30,pfcf_Portfolio Total_sma,pfcf_Portfolio Total_ema,pfcf_Portfolio Total_sma30,pfcf_Portfolio Total_ema30,pe_Portfolio Total_sma,pe_Portfolio Total_ema,pe_Portfolio Total_sma30,pe_Portfolio Total_ema30,ps_Portfolio Daily Returns_sma,ps_Portfolio Daily Returns_ema,ps_Portfolio Daily Returns_sma30,ps_Portfolio Daily Returns_ema30,pfcf_Portfolio Daily Returns_sma,pfcf_Portfolio Daily Returns_ema,pfcf_Portfolio Daily Returns_sma30,pfcf_Portfolio Daily Returns_ema30,pe_Portfolio Daily Returns_sma,pe_Portfolio Daily Returns_ema,pe_Portfolio Daily Returns_sma30,pe_Portfolio Daily Returns_ema30,ps_Portfolio Cumulative Returns_sma,ps_Portfolio Cumulative Returns_ema,ps_Portfolio Cumulative Returns_sma30,ps_Portfolio Cumulative Returns_ema30,pfcf_Portfolio Cumulative Returns_sma,pfcf_Portfolio Cumulative Returns_ema,pfcf_Portfolio Cumulative Returns_sma30,pfcf_Portfolio Cumulative Returns_ema30,pe_Portfolio Cumulative Returns_sma,pe_Portfolio Cumulative Returns_ema,pe_Portfolio Cumulative Returns_sma30,pe_Portfolio Cumulative Returns_ema30
2020-03-09,101.058835913868,2.58031292008962,15.43864010426364,18.66062176165803,,-0.0624145785876993,2.68056289519542,2.81414121278082,3.009762880103368,2.7017911096795517,2.8178368972138736,2.9614955323853662,16.038460100539936,16.843073638720952,18.106012531486485,16.165960757732083,16.8828685917892,17.79025911756205,19.385621761658037,20.287809629789912,20.38915095006208,19.53318432083213,20.086347388051085,20.29509295933395,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50529.417956934,50529.417956934,50529.417956934,50529.417956934,50529.417956934,50529.417956934,50529.417956934,50529.417956934,50529.417956934,50529.417956934,50529.417956934,50529.417956934,47598.5143063765,46143.86957980051,47008.964196408,47611.273733194495,50000.524452681006,47656.710477802,51072.0487910895,49977.48945558348,56518.907179199006,65269.5931071475,43096.946454253506,45954.73525466599,98127.9322633105,96673.28753673451,97538.382153342,98140.6916901285,100529.942409615,98186.12843473599,101601.4667480235,100506.90741251748,107048.325136133,115799.0110640815,93626.3644111875,96484.15321159999,-0.03314279885203342,-0.033624730489625776,-0.03333644537483538,-0.03313863269688222,-0.032376540936768006,-0.03312380538149684,-0.032046028949267114,-0.032383720960267204,-0.030465130908681193,-0.02822793144259017,-0.0346810443629878,-0.03368842329223298,-0.018720677366894867,-0.033267124632657796,-0.02461617846658093,-0.018593083098714658,0.005299424096149918,-0.018138715652641135,0.016014667480234168,0.005069074125175987,0.0704832513613316,0.1579901106408128,-0.0637363558881252,-0.03515846788400201
2020-03-10,107.54074375674,2.745814040328604,16.428873580338855,19.85751295336788,,0.064139941690962,2.69211573313418,2.8003653065482115,3.0080407959356785,2.70979527888847,2.813190261285792,2.957224611750579,16.107583541239993,16.755267080847762,18.0962545259329,16.213763089115133,16.85357859105047,17.763300988112086,19.46917098445596,20.255526770272212,20.391569699945908,19.592153163111355,20.07158387613604,20.28642800872076,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53770.37187837,53770.37187837,53770.37187837,53770.37187837,53770.37187837,53770.37187837,53770.37187837,53770.37187837,53770.37187837,53770.37187837,53770.37187837,53770.37187837,47598.5143063765,46143.86957980051,47008.964196408,47611.273733194495,50000.524452681006,47656.710477802,51072.0487910895,49977.48945558348,56518.907179199006,65269.5931071475,43096.946454253506,45954.73525466599,101368.8861847465,99914.24145817051,100779.336074778,101381.6456115645,103770.89633105102,101427.082356172,104842.4206694595,103747.86133395348,110289.27905756902,119039.9649855175,96867.31833262352,99725.10713303598,0.03302784280361082,0.03352481335864854,0.033227472610124265,0.03302354880143965,0.03223869270938762,0.033008266779662954,0.03189869226468689,0.03224608143730778,0.030275615403739353,0.027987751291265406,0.03461582580738076,0.03359053081316099,0.013688861847465095,-0.0008575854182980569,0.007793360747779143,0.013816456115645304,0.0377089633105101,0.014270823561719048,0.04842420669459435,0.03747861333953595,0.10289279057569178,0.19039964985517277,-0.03132681667376502,-0.002748928669642159
2020-03-11,103.289622379272,2.6372710978342044,15.77943474213368,19.072538860103624,,-0.0395303326810175,2.68903497635051,2.789486789227035,3.0053765157438117,2.6966090641513305,2.8018406378373024,2.9508888986037203,16.08915062371998,16.690178264494506,18.08085645395754,16.13479429875487,16.78427898789455,17.724016507993703,19.446891191709845,20.17633851466134,20.38710155773572,19.497677835291768,20.007129358972666,20.26239059983725,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51644.811189636,51644.811189636,51644.811189636,51644.811189636,51644.811189636,51644.811189636,51644.811189636,51644.811189636,51644.811189636,51644.811189636,51644.811189636,51644.811189636,47598.5143063765,46143.86957980051,47008.964196408,47611.273733194495,50000.524452681006,47656.710477802,51072.0487910895,49977.48945558348,56518.907179199006,65269.5931071475,43096.946454253506,45954.73525466599,99243.32549601249,97788.6807694365,98653.775386044,99256.08492283049,101645.335642317,99301.521667438,102716.85998072551,101622.30064521948,108163.718368835,116914.4042967835,94741.7576438895,97599.54644430199,-0.02096857101556926,-0.021273851031775926,-0.021091235282169718,-0.020965932007830368,-0.020483206408403953,-0.0209565398053142,-0.020273861240149404,-0.02048775426697269,-0.019272595730945974,-0.017855857812060005,-0.021943011588647976,-0.021314198097560744,-0.007566745039875089,-0.02211319230563813,-0.013462246139560818,-0.00743915077169488,0.01645335642317014,-0.0069847833256209135,0.02716859980725439,0.016223006452195987,0.0816371836883516,0.1691440429678328,-0.052582423561105096,-0.02400453555698212
2020-03-12,93.707061650524,2.3926016928055764,14.315518153044126,17.303108808290155,,-0.0927737027981527,2.6593379138660693,2.7725885076840098,3.000022044720356,2.6413349966339204,2.7754381252546105,2.939833706409697,15.911465872277043,16.589071733929124,18.04936686875882,15.804016817716551,16.625004095323554,17.65652149106401,19.232124352331603,20.05362694298604,20.363302271981727,19.09866528492784,19.832676420218952,20.203790960400674,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46853.530825262,46853.530825262,46853.530825262,46853.530825262,46853.530825262,46853.530825262,46853.530825262,46853.530825262,46853.530825262,46853.530825262,46853.530825262,46853.530825262,47598.5143063765,46143.86957980051,47008.964196408,47611.273733194495,50000.524452681006,47656.710477802,51072.0487910895,49977.48945558348,56518.907179199006,65269.5931071475,43096.946454253506,45954.73525466599,94452.0451316385,92997.40040506251,93862.49502167001,94464.8045584565,96854.055277943,94510.241303064,97925.5796163515,96831.02028084549,103372.438004461,112123.12393240951,89950.4772795155,92808.266079928,-0.048278111806788426,-0.04899626752988662,-0.04856661942865481,-0.04827190562774175,-0.04713723786828938,-0.04824981816915208,-0.046645510437849036,-0.04714792259133316,-0.04429655744670202,-0.04098109547059292,-0.050572002077301836,-0.04909121547105011,-0.05547954868361493,-0.07002599594937786,-0.06137504978330066,-0.055351954415434834,-0.031459447220569925,-0.05489758696936087,-0.020744203836485675,-0.03168979719154397,0.033724380044611646,0.12123123932409308,-0.10049522720484516,-0.07191733920072196
2020-03-13,99.389253590704,2.5376838436644262,15.183579966486688,18.35233160621761,,0.0606378200329391,2.645796913119244,2.7602220240571325,2.99619717357591,2.6224893324576484,2.7600991393455665,2.931870342790979,15.83044676968907,16.515080053081363,18.02702777877268,15.69121011749294,16.532008990237305,17.607552351963466,19.134196891191717,19.963687392042505,20.350524781068252,18.96296825243507,19.73717030318661,20.167128398931705,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49694.626795352,49694.626795352,49694.626795352,49694.626795352,49694.626795352,49694.626795352,49694.626795352,49694.626795352,49694.626795352,49694.626795352,49694.626795352,49694.626795352,47598.5143063765,46143.86957980051,47008.964196408,47611.273733194495,50000.524452681006,47656.710477802,51072.0487910895,49977.48945558348,56518.907179199006,65269.5931071475,43096.946454253506,45954.73525466599,97293.1411017285,95838.4963751525,96703.59099176,97305.9005285465,99695.15124803301,97351.337273154,100766.6755864415,99672.11625093548,106213.53397455101,114964.21990249949,92791.57324960551,95649.36205001798,0.030079771868680494,0.030550272993817407,0.030268702844880258,0.030075708972984616,0.029333784341160518,0.030061249774820942,0.029012807289175324,0.0293407625144273,0.027484076267674018,0.025339072534249718,0.031585112786689074,0.03061253151355281,-0.027068588982714914,-0.041615036248477955,-0.032964090082400865,-0.026940994714534705,-0.003048487519669685,-0.02648662726846085,0.007666755864414343,-0.003278837490644171,0.062135339745511775,0.14964219902499298,-0.07208426750394503,-0.04350637949982217
2020-03-16,91.834042825798,2.3447783171521035,14.02937925898343,16.957253886010363,,-0.0760163749294184,2.6061948593477724,2.743722324943988,2.989934768593624,2.571996420583913,2.7333042475911498,2.9202447581248627,15.593498045056789,16.416358338186555,17.990113838752524,15.389059052309392,16.370549007575768,17.53669743923119,18.84779792746114,19.84386873919352,20.320378399575574,18.59829291308512,19.55782085691717,20.103566527388704,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45917.021412899,45917.021412899,45917.021412899,45917.021412899,45917.021412899,45917.021412899,45917.021412899,45917.021412899,45917.021412899,45917.021412899,45917.021412899,45917.021412899,47598.5143063765,46143.86957980051,47008.964196408,47611.273733194495,50000.524452681006,47656.710477802,51072.0487910895,49977.48945558348,56518.907179199006,65269.5931071475,43096.946454253506,45954.73525466599,93515.5357192755,92060.89099269951,92925.985609307,93528.2951460935,95917.54586558,93573.73189070099,96989.07020398849,95894.51086848248,102435.928592098,111186.6145200465,89013.9678671525,91871.75666756499,-0.03882704720678287,-0.039416367381911455,-0.03906375496205594,-0.038821955934160046,-0.03789156578994146,-0.03880383658062736,-0.037488637592419494,-0.037900322823912536,-0.03556613965371058,-0.03285896590832138,-0.04071065130333984,-0.03949430818448707,-0.06484464280724489,-0.07939109007300782,-0.07074014390693073,-0.06471704853906468,-0.04082454134419977,-0.06426268109299083,-0.030109297960115744,-0.04105489131517415,0.024359285920981577,0.11186614520046301,-0.10986032132847512,-0.08128243332435203
2020-03-17,94.310356103432,2.408005476723924,14.4076827406442,17.414507772020727,,0.0269650905202047,2.586850572566592,2.7305651913949047,2.984018168405524,2.542179885336642,2.712317230115845,2.9101014060179136,15.477756469931112,16.337636006454414,17.955274289628427,15.210626995642992,16.243912474225343,17.474736752130458,18.707901554404145,19.7482297063832,20.29287885926574,18.38305925107341,19.41954259337547,20.0503178391636,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47155.178051716,47155.178051716,47155.178051716,47155.178051716,47155.178051716,47155.178051716,47155.178051716,47155.178051716,47155.178051716,47155.178051716,47155.178051716,47155.178051716,47598.5143063765,46143.86957980051,47008.964196408,47611.273733194495,50000.524452681006,47656.710477802,51072.0487910895,49977.48945558348,56518.907179199006,65269.5931071475,43096.946454253506,45954.73525466599,94753.69235809249,93299.0476315165,94164.142248124,94766.45178491049,97155.702504397,94811.88852951801,98227.22684280551,97132.66750729948,103674.085230915,112424.7711588635,90252.1245059695,93109.91330638199,0.013240117048934241,0.013449322784798712,0.01332411629210628,0.013238310790151253,0.012908552107371074,0.013231882642697812,0.012765939875626353,0.012911652894451064,0.01208713247231219,0.011135842602652213,0.013909689327239905,0.013477010604001416,-0.05246307641907488,-0.06700952368483803,-0.058358577518760724,-0.052335482150894896,-0.028442974956029876,-0.0518811147048206,-0.017727731571945515,-0.02867332492700403,0.036740852309151695,0.12424771158863313,-0.097478754940305,-0.06890086693618191
2020-03-18,96.120239462156,2.4542168284789643,14.684176503444425,17.748704663212433,,0.0191907170484975,2.55647287776948,2.7185606363216746,2.978345250798806,2.526186602271609,2.6956655913005627,2.9010739886409045,15.295999329733757,16.265809832216224,17.921896837142917,15.114908724334162,16.14328434707819,17.419478133344594,18.48821243523316,19.66092400690433,20.267252943388915,18.267722053280504,19.311746597881083,20.004741340629916,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48060.119731078,48060.119731078,48060.119731078,48060.119731078,48060.119731078,48060.119731078,48060.119731078,48060.119731078,48060.119731078,48060.119731078,48060.119731078,48060.119731078,47598.5143063765,46143.86957980051,47008.964196408,47611.273733194495,50000.524452681006,47656.710477802,51072.0487910895,49977.48945558348,56518.907179199006,65269.5931071475,43096.946454253506,45954.73525466599,95658.6340374545,94203.9893108785,95069.083927486,95671.39346427249,98060.644183759,95716.83020888,99132.1685221675,98037.60918666149,104579.026910277,113329.7128382255,91157.0661853315,94014.854985744,0.00955046348950761,0.00969936673883387,0.009610257766459185,0.009549177607872661,0.009314344459822488,0.009544601351129556,0.009212737735232901,0.009316553355172674,0.008728716316583895,0.008049308617966933,0.010026818585330277,0.009719069078973908,-0.04341365962545485,-0.057960106891218,-0.04930916072514069,-0.04328606535727475,-0.019393558162409952,-0.04283169791120078,-0.008678314778325591,-0.019623908133383994,0.04579026910277162,0.13329712838225305,-0.08842933814668508,-0.05985145014256199
2020-03-19,96.463976999278,2.462993403037092,14.73668888475144,17.81217616580311,,0.0035761202744126,2.531576064227035,2.703811862086134,2.973855713281789,2.5146969296835158,2.680654482380339,2.892399125559641,15.147035635822007,16.177564326940978,17.893546567558946,15.046141480773668,16.05253625273453,17.36635359376849,18.308160621761655,19.553756476683937,20.25340744798223,18.184895528284613,19.215000118392183,19.961324208455125,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48231.988499639,48231.988499639,48231.988499639,48231.988499639,48231.988499639,48231.988499639,48231.988499639,48231.988499639,48231.988499639,48231.988499639,48231.988499639,48231.988499639,47598.5143063765,46143.86957980051,47008.964196408,47611.273733194495,50000.524452681006,47656.710477802,51072.0487910895,49977.48945558348,56518.907179199006,65269.5931071475,43096.946454253506,45954.73525466599,95830.5028060155,94375.85807943951,95240.952696047,95843.2622328335,98232.51295232002,95888.698977441,99304.0372907285,98209.47795522248,104750.89567883802,113501.5816067865,91328.93495389252,94186.72375430499,0.0017966885089923945,0.0018244319568445633,0.0018078302794217738,0.0017964488896589081,0.0017526783552324066,0.0017955961160220912,0.00173373357128348,0.0017530901659765785,0.0016434343829616616,0.0015165375809813586,0.0018854135587424992,0.0018281022566810634,-0.04169497193984484,-0.05624141920560788,-0.04759047303953068,-0.04156737767166463,-0.01767487047679972,-0.04111301022559066,-0.00695962709271547,-0.017905220447774095,0.04750895678838174,0.13501581606786295,-0.08671065046107496,-0.0581327624569522
2020-03-20,87.610981655442,2.236951829723674,13.384227145782909,16.177461139896373,,-0.0917751436259181,2.4800629449838185,2.681124118330429,2.9663502978011094,2.464197820599908,2.652028504789586,2.8794199711866515,14.83882010798734,16.041818035126916,17.847112955120966,14.743975238048073,15.880387278092492,17.287499604699466,17.93562176165803,19.389680483592404,20.218234491737192,17.81990745766857,19.019029861715037,19.886396226899507,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43805.490827721005,43805.490827721005,43805.490827721005,43805.490827721005,43805.490827721005,43805.490827721005,43805.490827721005,43805.490827721005,43805.490827721005,43805.490827721005,43805.490827721005,43805.490827721005,47598.5143063765,46143.86957980051,47008.964196408,47611.273733194495,50000.524452681006,47656.710477802,51072.0487910895,49977.48945558348,56518.907179199006,65269.5931071475,43096.946454253506,45954.73525466599,91404.0051340975,89949.36040752151,90814.45502412901,91416.7645609155,93806.015280402,91462.201305523,94877.53961881051,93782.9802833045,100324.39800692,109075.08393486851,86902.4372819745,89760.226082387,-0.04619090521603875,-0.04690286013815159,-0.04647683109643763,-0.04618475591079774,-0.045061431687760445,-0.04616287131979324,-0.04457520351321387,-0.04507200083006446,-0.042257373010818666,-0.03899943603652223,-0.04846763705448587,-0.04699704475829225,-0.08595994865902479,-0.10050639592478772,-0.09185544975871052,-0.08583235439084458,-0.06193984719597989,-0.08537798694477061,-0.05122460381189542,-0.062170197166954044,0.0032439800692014575,0.09075083934868333,-0.13097562718025502,-0.10239773917613193
2020-03-23,82.686415307286,2.1112139656460043,12.63190690746602,15.268134715025909,,-0.0562094643286092,2.4331530495394573,2.655922811384948,2.9570532839592896,2.400018937881016,2.617137244199678,2.864207971076936,14.558146788307576,15.891032483088187,17.78993247014882,14.35996281430588,15.670807899342398,17.195309650298803,17.596373056994818,19.20742659758204,20.170446480189614,17.355948777188086,18.77703662644477,19.79494550389211,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41343.207653642996,41343.207653642996,41343.207653642996,41343.207653642996,41343.207653642996,41343.207653642996,41343.207653642996,41343.207653642996,41343.207653642996,41343.207653642996,41343.207653642996,41343.207653642996,47598.5143063765,46143.86957980051,47008.964196408,47611.273733194495,50000.524452681006,47656.710477802,51072.0487910895,49977.48945558348,56518.907179199006,65269.5931071475,43096.946454253506,45954.73525466599,88941.7219600195,87487.0772334435,88352.171850051,88954.48138683749,91343.732106324,88999.918131445,92415.2564447325,91320.69710922649,97862.114832842,106612.8007607905,84440.1541078965,87297.94290830899,-0.026938460415007248,-0.02737410430627274,-0.02711333975878394,-0.026934700499461117,-0.026248670372766902,-0.026921319834112944,-0.025952224140410096,-0.026255117577196008,-0.024543214043588613,-0.022574203798443104,-0.02833387936046694,-0.02743178445003014,-0.11058278039980485,-0.12512922766556778,-0.11647828149949058,-0.11045518613162464,-0.08656267893675995,-0.11000081868555067,-0.07584743555267548,-0.08679302890773422,-0.021378851671578714,0.06612800760790338,-0.15559845892103508,-0.127020570916912
2020-03-24,93.103767197616,2.3771979088872293,14.22335356544405,17.191709844559586,,0.125986256044795,2.39629143639532,2.6395458426686584,2.9504610775398725,2.3958696598821456,2.601657287082746,2.854564207469219,14.337594786818096,15.79304509402346,17.74893780446313,14.335124769058275,15.577423748768313,17.136459034757124,17.329792746113988,19.0889896373057,20.142190666996196,17.326087153073814,18.67475747922637,19.743396282915224,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46551.883598807995,46551.883598807995,46551.883598807995,46551.883598807995,46551.883598807995,46551.883598807995,46551.883598807995,46551.883598807995,46551.883598807995,46551.883598807995,46551.883598807995,46551.883598807995,47598.5143063765,46143.86957980051,47008.964196408,47611.273733194495,50000.524452681006,47656.710477802,51072.0487910895,49977.48945558348,56518.907179199006,65269.5931071475,43096.946454253506,45954.73525466599,94150.3979051845,92695.7531786085,93560.84779521599,94163.15733200249,96552.40805148901,94208.59407661,97623.9323898975,96529.37305439147,103070.79077800701,111821.47670595549,89648.83005306151,92506.61885347398,0.05856279629380645,0.05953651796215098,0.05895356997001744,0.05855439618060343,0.0570228063278837,0.05852450265709508,0.05636164574493141,0.05703718992568585,0.05322464116028902,0.04885600892196629,0.061684822821491236,0.059665506100593735,-0.05849602094815487,-0.07304246821391791,-0.06439152204784071,-0.05836842667997466,-0.03447591948510986,-0.057914059233900694,-0.023760676101025502,-0.03470626945608435,0.030707907780071375,0.11821476705955325,-0.10351169946938499,-0.07493381146526212
2020-03-25,92.275991087812,2.356062484441125,14.09689517780674,17.03886010362694,,-0.0088908981314044,2.368170575056012,2.621091154261057,2.9437366605381783,2.3886319916201417,2.585812461105867,2.844692886221138,14.169340830385403,15.68262620244523,17.70715613566362,14.291810297921632,15.48190577644821,17.076269651451174,17.12642487046632,18.95552677029361,20.112928103215616,17.273864053174382,18.569215713058668,19.68984111104813,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46137.995543906,46137.995543906,46137.995543906,46137.995543906,46137.995543906,46137.995543906,46137.995543906,46137.995543906,46137.995543906,46137.995543906,46137.995543906,46137.995543906,47598.5143063765,46143.86957980051,47008.964196408,47611.273733194495,50000.524452681006,47656.710477802,51072.0487910895,49977.48945558348,56518.907179199006,65269.5931071475,43096.946454253506,45954.73525466599,93736.5098502825,92281.8651237065,93146.95974031399,93749.2692771005,96138.51999658701,93794.706021708,97210.0443349955,96115.48499948948,102656.90272310501,111407.58865105349,89234.94199815951,92092.73079857198,-0.004396030862437894,-0.004465016364930019,-0.004423731343348947,-0.00439543518536345,-0.004286667347346507,-0.00439331526978759,-0.004239616708421212,-0.004287690283337753,-0.004015570772066934,-0.0037013288242503384,-0.00461677028754337,-0.004474145310159661,-0.06263490149717488,-0.07718134876293792,-0.06853040259686072,-0.06250730722899467,-0.03861480003412976,-0.06205293978292059,-0.0278995566500454,-0.038845150005104356,0.02656902723105148,0.11407588651053335,-0.107650580018405,-0.07907269201428213
