Ticker,GOOG,GOOG,GOOG,GOOG,GOOG,GOOG,NVDA,NVDA,NVDA,NVDA,NVDA,NVDA,PG,PG,PG,PG,PG,PG,MMM,MMM,MMM,MMM,MMM,MMM
Price,Open,High,Low,Close,Adj Close,Volume,Open,High,Low,Close,Adj Close,Volume,Open,High,Low,Close,Adj Close,Volume,Open,High,Low,Close,Adj Close,Volume
Date,,,,,,,,,,,,,,,,,,,,,,,,
2019-06-25,55.632999420166016,55.717498779296875,54.189998626708984,54.317501068115234,54.317501068115234,30938000,38.21500015258789,38.970001220703125,37.842498779296875,37.869998931884766,37.655738830566406,31186800,112.11000061035156,112.62999725341797,111.30999755859375,111.72000122070312,99.2901611328125,6805600,144.8578643798828,144.97491455078125,143.21070861816406,143.83779907226562,112.90451049804688,3268907
2019-06-26,54.32500076293945,54.64849853515625,53.61199951171875,53.9900016784668,53.9900016784668,36218000,39.15250015258789,40.43000030517578,39.022499084472656,39.814998626708984,39.589725494384766,58407200,111.38999938964844,111.44000244140625,109.66000366210938,109.7300033569336,97.52156829833984,7170300,144.1053466796875,144.84950256347656,143.57859802246094,143.71237182617188,112.8060302734375,2167391
2019-06-27,54.20000076293945,54.35499954223633,53.76449966430664,53.800498962402344,53.800498962402344,20086000,40.6775016784668,41.0,40.314998626708984,40.807498931884766,40.57660675048828,44544000,109.91999816894531,110.2699966430664,109.29000091552734,109.77999877929688,97.5660171508789,5613300,144.2391357421875,144.47325134277344,142.68394470214844,143.3946533203125,112.556640625,2055326
2019-06-28,53.81949996948242,54.04999923706055,53.66849899291992,54.045501708984375,54.045501708984375,33864000,41.25,41.342498779296875,40.587501525878906,41.057498931884766,40.8251953125,39766800,111.86000061035156,111.95999908447266,109.0199966430664,109.6500015258789,97.4504623413086,12152000,143.68728637695312,145.7943115234375,143.6204071044922,144.93310546875,113.76425170898438,4306557
2019-07-01,54.900001525878906,55.37900161743164,54.685150146484375,54.897499084472656,54.897499084472656,28726000,43.14250183105469,43.48749923706055,41.165000915527344,41.54249954223633,41.30746078491211,70975600,109.91999816894531,110.69999694824219,109.61000061035156,110.48999786376953,98.1969985961914,6775900,146.7056884765625,146.97325134277344,145.0836181640625,145.911376953125,114.5321273803711,2519613
2019-07-02,55.11199951171875,55.5885009765625,54.90850067138672,55.5625,55.5625,19832000,41.375,41.587501525878906,40.42499923706055,40.557498931884766,40.32802200317383,40022800,110.61000061035156,111.5,110.29000091552734,111.4800033569336,99.07687377929688,6578200,146.40467834472656,146.40467834472656,144.7073516845703,145.50167846679688,114.21055603027344,1860258
2019-07-03,55.87049865722656,56.3380012512207,55.69300079345703,56.07899856567383,56.07899856567383,15340000,40.79249954223633,40.849998474121094,40.084999084472656,40.6875,40.45729064941406,24663600,111.95999908447266,114.2699966430664,111.83999633789062,114.08000183105469,101.3875961303711,6223300,145.62709045410156,146.35450744628906,144.59030151367188,146.30435180664062,114.84059143066406,1400157
2019-07-05,55.88999938964844,56.64400100708008,55.80699920654297,56.579498291015625,56.579498291015625,25286000,40.099998474121094,40.14500045776367,39.41999816894531,40.057498931884766,39.83086395263672,39655200,112.97000122070312,113.44999694824219,112.2300033569336,113.1500015258789,100.5610580444336,8694800,144.64883422851562,144.88294982910156,141.9147186279297,143.81271362304688,112.88480377197266,2081638
2019-07-08,56.25849914550781,56.29899978637695,55.56050109863281,55.817501068115234,55.817501068115234,24728000,39.45750045776367,39.647499084472656,39.0,39.3025016784668,39.08012771606445,32978800,113.33999633789062,114.2300033569336,113.30000305175781,114.05000305175781,101.3609390258789,5317800,142.07357788085938,142.54180908203125,141.11204528808594,141.4632110595703,111.04058074951172,2733219
2019-07-09,55.59000015258789,56.401248931884766,55.35850143432617,56.24150085449219,56.24150085449219,26608000,38.877498626708984,39.61000061035156,38.75,39.32749938964844,39.1049919128418,34286000,113.9000015258789,113.91000366210938,112.31999969482422,112.91000366210938,100.34777069091797,7537700,139.48159790039062,140.00836181640625,137.36622619628906,138.54515075683594,108.75007629394531,5425176
2019-07-10,56.56100082397461,57.102500915527344,56.548500061035156,57.02399826049805,57.02399826049805,24190000,39.76499938964844,40.592498779296875,39.625,40.01499938964844,39.78860855102539,45207600,113.45999908447266,114.5,113.4000015258789,113.75,101.09432220458984,5600700,138.95484924316406,139.89967346191406,138.43646240234375,138.54515075683594,108.75007629394531,3183393
2019-07-11,57.162498474121094,57.653499603271484,56.979000091552734,57.21049880981445,57.21049880981445,23910000,40.75,41.97999954223633,40.375,41.56999969482422,41.334800720214844,68256000,113.66000366210938,114.4000015258789,113.44000244140625,114.37999725341797,101.6541976928711,4625300,139.0468292236328,141.3795928955078,138.68728637695312,141.33779907226562,110.94213104248047,3366501
2019-07-12,57.199501037597656,57.367000579833984,56.93899917602539,57.244998931884766,57.244998931884766,17280000,41.849998474121094,42.61750030517578,41.849998474121094,41.90250015258789,41.66542434692383,50639200,114.06999969482422,115.20999908447266,114.06999969482422,114.98999786376953,102.19635772705078,7058600,142.2240753173828,144.9498291015625,141.5133819580078,144.93310546875,113.76425170898438,3780197
2019-07-15,57.34299850463867,57.54100036621094,56.970001220703125,57.516998291015625,57.516998291015625,18076000,42.1150016784668,42.27750015258789,41.532501220703125,41.817501068115234,41.580902099609375,28984000,115.06999969482422,115.87999725341797,114.79000091552734,115.4800033569336,102.6318359375,6240700,144.966552734375,145.69398498535156,143.1521759033203,144.51504516601562,113.43609619140625,2616250
2019-07-16,57.29999923706055,57.92900085449219,57.25,57.67900085449219,57.67900085449219,24776000,41.66749954223633,42.04249954223633,41.209999084472656,41.77000045776367,41.5336799621582,34144400,115.72000122070312,116.5199966430664,115.44999694824219,115.88999938964844,102.9962158203125,7644300,144.43980407714844,148.2023468017578,144.4147186279297,147.56689453125,115.83162689208984,4687004
2019-07-17,57.548500061035156,57.917999267578125,57.28850173950195,57.317501068115234,57.317501068115234,23400000,41.787498474121094,42.497501373291016,41.49250030517578,42.4275016784668,42.18745422363281,34820400,115.7300033569336,116.29000091552734,115.7300033569336,115.94000244140625,103.0406494140625,7861700,147.4498291015625,147.56689453125,145.5685577392578,146.04515075683594,114.63713073730469,3525090
2019-07-18,57.08700180053711,57.3802490234375,56.63650131225586,57.31650161743164,57.31650161743164,25814000,42.532501220703125,43.1775016784668,41.962501525878906,42.54499816894531,42.30427932739258,44219200,114.93000030517578,115.7699966430664,114.79000091552734,115.44000244140625,103.26069641113281,5828700,145.83612060546875,146.43812561035156,144.14715576171875,144.69898986816406,113.58049011230469,2657273
2019-07-19,57.40950012207031,57.55699920654297,56.48099899291992,56.505001068115234,56.505001068115234,32944000,42.93000030517578,42.994998931884766,42.04999923706055,42.11000061035156,41.87174606323242,34489600,115.5,115.94999694824219,115.01000213623047,115.01000213623047,102.87608337402344,6547000,144.65719604492188,145.47659301757812,143.98829650878906,144.32273864746094,113.28514862060547,2822919
2019-07-22,56.67250061035156,56.962501525878906,56.21200180053711,56.903499603271484,56.903499603271484,26030000,42.32500076293945,42.959999084472656,42.25,42.83000183105469,42.587677001953125,31594000,115.04000091552734,115.44999694824219,114.58000183105469,115.30000305175781,103.1354751586914,4018800,144.48995971679688,146.4966583251953,143.92140197753906,146.0200653076172,114.61743927001953,2397262
2019-07-23,57.20000076293945,57.345001220703125,56.59000015258789,57.31050109863281,57.31050109863281,21874000,43.224998474121094,43.935001373291016,43.067501068115234,43.915000915527344,43.666526794433594,42817600,115.70999908447266,116.05000305175781,113.83999633789062,113.8499984741211,101.83843994140625,8194600,147.15719604492188,148.84616088867188,146.8645477294922,148.4281005859375,116.50764465332031,2823397
2019-07-24,56.595001220703125,57.20000076293945,56.3494987487793,56.890499114990234,56.890499114990234,31796000,44.349998474121094,44.72249984741211,43.584999084472656,44.665000915527344,44.412288665771484,36623600,113.8499984741211,113.87999725341797,112.27999877929688,112.5999984741211,100.72032928466797,9635900,147.93478393554688,150.744140625,147.3745880126953,150.0167236328125,117.75462341308594,4224631
2019-07-25,56.89099884033203,57.084999084472656,56.04600143432617,56.60599899291992,56.60599899291992,44196000,44.247501373291016,44.375,43.11000061035156,43.345001220703125,43.099761962890625,39270000,111.4800033569336,112.9800033569336,111.37999725341797,112.7699966430664,100.87240600585938,7809400,156.3628692626953,156.95652770996094,147.7090301513672,148.93812561035156,116.90796661376953,8804952
2019-07-26,61.20199966430664,63.27750015258789,61.20000076293945,62.52050018310547,62.52050018310547,96116000,43.61750030517578,44.23749923706055,43.61750030517578,43.76750183105469,43.51987075805664,27416000,113.20999908447266,114.87999725341797,112.87999725341797,114.7300033569336,102.62561798095703,5559600,148.5200653076172,149.155517578125,142.61705017089844,145.46823120117188,114.18428802490234,4803256
2019-07-29,62.0525016784668,62.368499755859375,61.4114990234375,61.97050094604492,61.97050094604492,44474000,43.69499969482422,43.86750030517578,42.817501068115234,43.70500183105469,43.45773696899414,24816000,114.7300033569336,116.20999908447266,114.62000274658203,116.0,103.76162719726562,7768700,145.34280395507812,148.51170349121094,145.20066833496094,147.7926483154297,116.00884246826172,3156124
2019-07-30,61.27050018310547,61.743499755859375,61.165000915527344,61.25699996948242,61.25699996948242,29066000,43.23749923706055,43.98500061035156,43.092498779296875,43.86249923706055,43.61433029174805,19777200,119.81999969482422,121.76000213623047,118.80000305175781,120.41000366210938,107.70635223388672,18788800,146.87290954589844,148.67056274414062,145.31771850585938,148.5200653076172,116.5798110961914,2366764
2019-07-31,61.150001525878906,61.70000076293945,60.38819885253906,60.83399963378906,60.83399963378906,34510000,43.54499816894531,43.55500030517578,41.755001068115234,42.18000030517578,41.94136428833008,35941600,119.66000366210938,120.68000030517578,117.06999969482422,118.04000091552734,105.58638763427734,12641800,148.5367889404297,148.84616088867188,144.9832763671875,146.0869598388672,114.66998291015625,3606897
2019-08-01,60.701499938964844,61.705501556396484,60.2859992980957,60.45050048828125,60.45050048828125,33970000,42.28499984741211,43.19499969482422,40.70500183105469,41.22999954223633,40.99673080444336,42121200,118.55999755859375,119.16999816894531,116.7300033569336,116.7300033569336,104.41461181640625,11308600,146.14549255371094,148.5535125732422,144.67391967773438,144.9498291015625,113.77738189697266,2847915
2019-08-02,60.0369987487793,60.345001220703125,59.446998596191406,59.699501037597656,59.699501037597656,32902000,40.29750061035156,40.994998931884766,39.81999969482422,40.29750061035156,40.06950759887695,42834800,116.51000213623047,117.08000183105469,115.69000244140625,116.44000244140625,104.15519714355469,12266100,144.53176879882812,144.58193969726562,141.98159790039062,142.60032653808594,111.93313598632812,2898028
2019-08-05,58.50199890136719,58.762001037597656,57.00699996948242,57.61600112915039,57.61600112915039,51950000,38.45000076293945,38.462501525878906,37.224998474121094,37.6974983215332,37.484214782714844,58915600,116.08999633789062,116.30000305175781,112.83000183105469,113.08000183105469,101.1496810913086,12974800,141.26254272460938,141.32107543945312,137.47491455078125,137.71739196777344,108.10033416748047,3462061
2019-08-06,58.16550064086914,58.99800109863281,58.0,58.497501373291016,58.497501373291016,34188000,38.45000076293945,38.907501220703125,37.60749816894531,38.087501525878906,37.872005462646484,36127200,113.6500015258789,115.0,113.18000030517578,114.27999877929688,102.22308349609375,9490600,137.8093719482422,138.3612060546875,136.20401000976562,136.8812713623047,107.44400787353516,4179781
2019-08-07,57.79999923706055,58.92224884033203,57.481201171875,58.699501037597656,58.699501037597656,28886000,37.474998474121094,38.592498779296875,37.29999923706055,38.47249984741211,38.25482940673828,37256000,113.75,116.23999786376953,112.68000030517578,115.5199966430664,103.3322525024414,9507600,135.45150756835938,137.08193969726562,132.14047241210938,136.82273864746094,107.39806365966797,7167867
2019-08-08,59.14149856567383,60.2504997253418,58.6510009765625,60.2400016784668,60.2400016784668,29360000,39.0525016784668,39.57749938964844,38.474998474121094,39.564998626708984,39.341148376464844,30930000,115.5199966430664,117.48999786376953,115.33999633789062,117.44000244140625,105.04969787597656,7416600,137.43310546875,138.36956787109375,136.74749755859375,137.3076934814453,107.77872467041016,3899080
2019-08-09,59.89950180053711,60.194000244140625,59.18014907836914,59.4005012512207,59.4005012512207,21314000,39.15250015258789,39.1875,38.037498474121094,38.54499816894531,38.32691955566406,34181600,117.62000274658203,118.04000091552734,115.8499984741211,116.77999877929688,104.4593276977539,6939500,137.57525634765625,137.75083923339844,135.47659301757812,136.68060302734375,107.28651428222656,1892192
2019-08-12,58.96049880981445,59.24800109863281,58.38359832763672,58.73550033569336,58.73550033569336,20060000,38.02000045776367,38.54499816894531,37.64250183105469,37.86249923706055,37.648277282714844,27920000,116.77999877929688,117.66999816894531,115.58999633789062,116.02999877929688,103.78843688964844,4996200,136.30435180664062,137.7759246826172,135.07525634765625,135.5351104736328,106.3873519897461,1762665
2019-08-13,58.573001861572266,60.23899841308594,58.573001861572266,59.86349868774414,59.86349868774414,25888000,37.84749984741211,39.474998474121094,37.45500183105469,39.01250076293945,38.791778564453125,35195600,116.51000213623047,118.06999969482422,116.33999633789062,117.25,104.87974548339844,6722000,135.91973876953125,140.36788940429688,135.57691955566406,137.85952758789062,108.21189880371094,3880542
2019-08-14,58.81549835205078,59.1150016784668,58.027000427246094,58.214500427246094,58.214500427246094,31574000,38.125,38.23749923706055,37.07749938964844,37.51750183105469,37.30523681640625,41988000,116.45999908447266,117.94000244140625,115.66000366210938,115.79000091552734,103.57377624511719,10148300,135.86956787109375,136.17892456054688,132.66722106933594,132.78428649902344,104.22811126708984,4851096
2019-08-15,58.17499923706055,58.79199981689453,58.105499267578125,58.362998962402344,58.362998962402344,24374000,37.70750045776367,37.907501220703125,36.84749984741211,37.192501068115234,36.98207473754883,47720000,116.80000305175781,118.08999633789062,116.44000244140625,117.38999938964844,105.00497436523438,7758000,132.15719604492188,133.52842712402344,130.1254119873047,131.1371307373047,104.063720703125,5325429
2019-08-16,58.977500915527344,59.13600158691406,58.59049987792969,58.880001068115234,58.880001068115234,26266000,39.837501525878906,40.3849983215332,39.220001220703125,39.88999938964844,39.664310455322266,100796000,118.05999755859375,119.54000091552734,117.5999984741211,119.18000030517578,106.60611724853516,8302400,131.97325134277344,135.37625122070312,131.64715576171875,135.033447265625,107.15567016601562,4164233
2019-08-19,59.50450134277344,60.3494987487793,59.50450134277344,59.92250061035156,59.92250061035156,24632000,41.029998779296875,42.85499954223633,40.86750030517578,42.69499969482422,42.453433990478516,81511200,119.97000122070312,120.44999694824219,119.11000061035156,120.23999786376953,107.55427551269531,5867100,136.8812713623047,137.08193969726562,135.26756286621094,136.24581909179688,108.11773681640625,3824808
2019-08-20,59.76250076293945,59.803001403808594,59.105499267578125,59.134498596191406,59.134498596191406,18310000,42.63999938964844,42.64500045776367,41.755001068115234,41.967498779296875,41.73004913330078,46318800,120.05000305175781,120.26000213623047,118.79000091552734,118.9000015258789,106.35565185546875,6744300,136.3795928955078,136.3795928955078,134.58193969726562,134.62374877929688,106.83052825927734,2465793
2019-08-21,59.657501220703125,59.95000076293945,59.371498107910156,59.5625,59.5625,14814000,42.63249969482422,43.36249923706055,42.415000915527344,42.807498931884766,42.565303802490234,42724400,119.2699966430664,119.6500015258789,118.68000030517578,119.19999694824219,106.6240005493164,4037400,136.02842712402344,136.8311004638672,134.65719604492188,134.7407989501953,106.92340087890625,1941826
2019-08-22,59.70349884033203,59.90060043334961,58.92900085449219,59.47650146484375,59.47650146484375,18950000,42.904998779296875,43.33250045776367,42.474998474121094,42.869998931884766,42.62743377685547,30348800,119.08000183105469,119.79000091552734,118.69999694824219,119.41999816894531,106.82079315185547,4558400,135.45150756835938,136.22909545898438,133.90467834472656,134.51504516601562,106.7442855834961,1724154
2019-08-23,59.0994987487793,59.70399856567383,57.38750076293945,57.56449890136719,57.56449890136719,33740000,42.099998474121094,42.647499084472656,40.40999984741211,40.61000061035156,40.38023376464844,56805600,119.13999938964844,120.11000061035156,116.43000030517578,117.31999969482422,104.94233703613281,7336800,133.84616088867188,134.0718994140625,129.8244171142578,130.3093719482422,103.4068603515625,5051784
2019-08-26,57.862998962402344,58.4734992980957,57.64799880981445,58.44449996948242,58.44449996948242,24522000,41.40250015258789,41.64500045776367,40.977500915527344,41.36249923706055,41.12848663330078,31820800,117.75,119.5999984741211,117.22000122070312,119.31999969482422,106.73136138916016,5661500,131.27926635742188,131.66387939453125,129.66555786132812,130.5351104736328,103.58599090576172,2649499
2019-08-27,59.0265007019043,59.119998931884766,58.0724983215332,58.391998291015625,58.391998291015625,21544000,41.747501373291016,41.775001525878906,40.154998779296875,40.45000076293945,40.221134185791016,29096800,119.98999786376953,121.05000305175781,119.77999877929688,120.55000305175781,107.83158111572266,6996300,131.5468292236328,131.6722412109375,129.93310546875,130.2257537841797,103.34051513671875,2728196
2019-08-28,58.08549880981445,58.82099914550781,57.8650016784668,58.55099868774414,58.55099868774414,16040000,40.14500045776367,40.834999084472656,39.75,40.30500030517578,40.11663055419922,25561200,120.45999908447266,121.43000030517578,119.62999725341797,121.4000015258789,108.59191131591797,4600300,129.68228149414062,131.92308044433594,128.76254272460938,131.73077392578125,104.5348129272461,2806892
2019-08-29,59.055999755859375,59.803001403808594,59.055999755859375,59.64250183105469,59.64250183105469,21768000,41.224998474121094,42.07500076293945,41.189998626708984,41.75,41.55487823486328,35797600,121.79000091552734,122.0,120.31999969482422,121.18000030517578,108.39512634277344,5011500,133.19398498535156,134.64047241210938,132.98495483398438,134.08026123046875,106.39924621582031,3791918
2019-08-30,59.92499923706055,59.92499923706055,59.19015121459961,59.404998779296875,59.404998779296875,22596000,42.21500015258789,42.71500015258789,41.69499969482422,41.877498626708984,41.68178176879883,29061600,121.95999908447266,122.0,119.51000213623047,120.2300033569336,107.54533386230469,6007100,135.09197998046875,135.57691955566406,134.1220703125,135.21739196777344,107.30158996582031,2352532
2019-09-03,58.85150146484375,59.34450149536133,58.15999984741211,58.419498443603516,58.419498443603516,29598000,41.14500045776367,41.477500915527344,40.8125,41.04249954223633,40.850685119628906,29614000,119.79000091552734,121.54000091552734,119.62999725341797,121.36000061035156,108.55612182617188,4959300,134.9498291015625,135.1421356201172,131.48829650878906,132.6421356201172,105.25804138183594,2195617
2019-09-04,58.83549880981445,59.17399978637695,58.54999923706055,59.070499420166016,59.070499420166016,21378000,41.65250015258789,42.26499938964844,41.65250015258789,42.189998626708984,41.992828369140625,22772800,121.8499984741211,123.27999877929688,121.45999908447266,123.20999908447266,110.21092987060547,5586900,133.6371307373047,134.30601501464844,132.93478393554688,133.83779907226562,106.20684051513672,1801894
2019-09-05,59.576499938964844,60.652000427246094,59.576499938964844,60.569000244140625,60.569000244140625,28162000,43.217498779296875,44.997501373291016,43.20000076293945,44.935001373291016,44.72499084472656,69567600,123.23999786376953,123.43000030517578,122.18000030517578,122.76000213623047,109.80841827392578,7491900,135.86956787109375,139.1387939453125,135.777587890625,137.31605529785156,108.96701049804688,2895994
2019-09-06,60.40650177001953,60.60074996948242,60.1260986328125,60.246498107910156,60.246498107910156,21442000,44.70000076293945,45.272499084472656,44.279998779296875,44.662498474121094,44.45376205444336,37697600,123.0,123.37999725341797,122.54000091552734,122.87000274658203,109.90680694580078,5306900,137.6588592529297,137.85952758789062,136.24581909179688,137.07357788085938,108.77461242675781,2107711
2019-09-09,60.20000076293945,61.0,59.63100051879883,60.22050094604492,60.22050094604492,29438000,44.974998474121094,45.994998931884766,44.959999084472656,45.125,44.91410446166992,41752400,122.70999908447266,122.77999877929688,121.77999877929688,122.16999816894531,109.28064727783203,7662400,137.95986938476562,140.34280395507812,137.70066833496094,138.74581909179688,110.10160064697266,3697195
2019-09-10,59.75749969482422,60.5,59.729000091552734,60.29999923706055,60.29999923706055,25202000,44.79499816894531,46.0625,44.6974983215332,45.79499816894531,45.58097839355469,35281200,121.02999877929688,121.18000030517578,119.58000183105469,119.87999725341797,107.23225402832031,9582200,138.9297637939453,141.38795471191406,138.80435180664062,141.18728637695312,112.03901672363281,3875279
2019-09-11,60.170501708984375,61.130001068115234,60.11000061035156,61.00849914550781,61.00849914550781,26140000,45.942501068115234,46.567501068115234,45.650001525878906,46.08250045776367,45.867122650146484,36151200,119.86000061035156,121.33999633789062,119.36000061035156,121.2699966430664,108.4756088256836,7565500,142.02340698242188,142.04849243164062,138.26922607421875,140.5351104736328,111.52149200439453,4280604
2019-09-12,61.21500015258789,62.09299850463867,61.1510009765625,61.712501525878906,61.712501525878906,34518000,46.54999923706055,47.099998474121094,45.98749923706055,46.067501068115234,45.852203369140625,32784000,122.6500015258789,123.20999908447266,121.62000274658203,122.7699966430664,109.8173599243164,6194300,141.82273864746094,143.68728637695312,140.97825622558594,142.6254119873047,113.18024444580078,3432998
2019-09-13,61.567501068115234,62.04399871826172,61.35049819946289,61.97800064086914,61.97800064086914,26028000,45.397499084472656,45.77000045776367,45.04499816894531,45.48500061035156,45.27242660522461,32459200,121.81999969482422,122.58000183105469,121.5,122.12000274658203,109.2359390258789,6777400,142.63377380371094,144.21405029296875,142.02340698242188,143.344482421875,113.75086212158203,3030903
2019-09-16,61.47600173950195,61.97800064086914,61.28049850463867,61.564998626708984,61.564998626708984,21066000,44.72999954223633,45.400001525878906,44.625,45.0525016784668,44.84195327758789,23183200,121.80999755859375,121.95999908447266,119.0199966430664,119.75,107.11597442626953,9626700,143.1521759033203,143.1521759033203,140.39297485351562,141.8645477294922,112.57646179199219,2941323
2019-09-17,61.52000045776367,61.75,61.18450164794922,61.45750045776367,61.45750045776367,19102000,45.119998931884766,45.310001373291016,44.65250015258789,45.26750183105469,45.05593490600586,22304800,119.62999725341797,121.98999786376953,119.44000244140625,121.16000366210938,108.37721252441406,6377100,140.26756286621094,140.94480895996094,139.21405029296875,140.52674865722656,111.51485443115234,3248814
2019-09-18,61.3754997253418,61.78049850463867,60.826499938964844,61.62049865722656,61.62049865722656,22702000,45.1974983215332,45.35499954223633,44.125,44.994998931884766,44.784706115722656,25815200,121.2699966430664,121.95999908447266,120.7699966430664,121.41000366210938,108.60086059570312,5684200,140.1421356201172,140.51004028320312,138.1688995361328,140.0,111.09686279296875,2507653
2019-09-19,61.60300064086914,62.22200012207031,61.60100173950195,61.93550109863281,61.93550109863281,19920000,45.05500030517578,45.2400016784668,44.127498626708984,44.23500061035156,44.02826690673828,24547600,121.38999938964844,122.2300033569336,121.23999786376953,121.9000015258789,109.03914642333984,4525800,139.95819091796875,141.14549255371094,139.55685424804688,139.6906280517578,110.85132598876953,1941108
2019-09-20,61.65599822998047,62.16600036621094,61.15399932861328,61.496498107910156,61.496498107910156,45400000,44.224998474121094,44.462501525878906,43.06999969482422,43.17250061035156,42.97072982788086,35024400,122.12999725341797,122.5999984741211,121.75,122.23999786376953,109.34325408935547,15362000,139.99163818359375,141.4464874267578,139.19732666015625,139.4314422607422,110.64567565917969,4423884
2019-09-23,61.29999923706055,61.954498291015625,61.208499908447266,61.701499938964844,61.701499938964844,21248000,43.17499923706055,44.16749954223633,43.13750076293945,43.709999084472656,43.50571060180664,24971200,122.19999694824219,123.7699966430664,121.97000122070312,123.22000122070312,110.21987915039062,6060400,138.36956787109375,139.99163818359375,137.54180908203125,139.4314422607422,110.64567565917969,2318566
2019-09-24,62.0,62.33700180053711,60.534000396728516,60.9379997253418,60.9379997253418,31664000,44.025001525878906,44.3224983215332,42.775001525878906,43.13249969482422,42.93091583251953,31726800,123.69999694824219,124.7300033569336,123.36000061035156,123.61000061035156,110.56873321533203,7633200,139.67391967773438,140.09197998046875,137.2575225830078,137.7424774169922,109.30540466308594,3572213
2019-09-25,60.79100036621094,62.415000915527344,60.50450134277344,62.32600021362305,62.32600021362305,29060000,43.127498626708984,44.755001068115234,42.6775016784668,44.557498931884766,44.3492546081543,30843200,123.55999755859375,123.83000183105469,122.94999694824219,123.0199966430664,110.04098510742188,5812600,137.7592010498047,137.94314575195312,136.8645477294922,137.12374877929688,108.81440734863281,3298807
2019-09-26,62.097999572753906,62.25,61.613399505615234,62.06949996948242,62.06949996948242,30760000,44.459999084472656,44.54750061035156,43.8224983215332,44.334999084472656,44.1277961730957,23456400,123.63999938964844,125.0,123.52999877929688,124.30999755859375,111.19486999511719,6984800,137.12374877929688,137.466552734375,136.1204071044922,136.98159790039062,108.70160675048828,3304907
2019-09-27,62.1505012512207,62.20100021362305,60.72249984741211,61.25450134277344,61.25450134277344,27078000,43.915000915527344,44.42499923706055,42.33000183105469,42.939998626708984,42.73931884765625,36205600,124.41000366210938,124.87999725341797,123.72000122070312,124.56999969482422,111.42747497558594,5589800,137.52508544921875,138.49497985839844,136.722412109375,137.56689453125,109.16605377197266,3432879
2019-09-30,61.048500061035156,61.29999923706055,60.6150016784668,60.95000076293945,60.95000076293945,28082000,43.20000076293945,43.619998931884766,42.8849983215332,43.51750183105469,43.314117431640625,18618400,124.56999969482422,125.36000061035156,124.12999725341797,124.37999725341797,111.25749206542969,5206900,138.1354522705078,138.43646240234375,137.07357788085938,137.45819091796875,109.07981872558594,3000166
2019-10-01,60.95000076293945,61.561500549316406,60.17900085449219,60.255001068115234,60.255001068115234,25470000,43.75,45.25,43.45249938964844,43.5,43.296695709228516,36600800,124.36000061035156,124.63999938964844,123.19999694824219,123.8499984741211,110.78343200683594,5415700,137.95986938476562,138.1354522705078,132.24916076660156,132.42474365234375,105.08551788330078,3912714
2019-10-02,59.8489990234375,59.8489990234375,58.56449890136719,58.83150100708008,58.83150100708008,32302000,43.279998779296875,43.400001525878906,42.532501220703125,43.2599983215332,43.05781936645508,29337200,123.19999694824219,123.6500015258789,120.20999908447266,121.08000183105469,108.30567169189453,6755100,131.32107543945312,131.45484924316406,129.28929138183594,130.1421356201172,103.27415466308594,3554871
2019-10-03,59.0,59.452999114990234,58.121498107910156,59.39149856567383,59.39149856567383,32424000,43.30500030517578,45.38999938964844,43.0,45.32749938964844,45.115665435791016,45058800,121.66999816894531,122.54000091552734,120.83999633789062,121.73999786376953,108.89602661132812,5171000,129.71571350097656,129.9832763671875,126.09532165527344,129.7909698486328,102.99547576904297,3618737
2019-10-04,59.59450149536133,60.571998596191406,59.458499908447266,60.45000076293945,60.45000076293945,23248000,45.349998474121094,45.787498474121094,44.69499969482422,45.49250030517578,45.27988815307617,26552400,122.19000244140625,124.05999755859375,121.98999786376953,124.0,110.9176025390625,4377900,129.7909698486328,130.47659301757812,129.09698486328125,130.28428649902344,103.386962890625,3165094
2019-10-07,60.220001220703125,60.91019821166992,60.1875,60.38399887084961,60.38399887084961,16858000,46.14500045776367,47.084999084472656,46.057498931884766,46.08250045776367,45.867122650146484,48098400,123.52999877929688,123.88999938964844,122.68000030517578,122.83999633789062,109.87996673583984,4749700,129.59866333007812,129.89129638671875,128.3612060546875,128.3612060546875,101.86090087890625,2955555
2019-10-08,59.87950134277344,60.30400085449219,59.45050048828125,59.45650100708008,59.45650100708008,20786000,45.15999984741211,45.15999984741211,44.125,44.307498931884766,44.10041809082031,44443600,122.66000366210938,122.93000030517578,120.87999725341797,120.93000030517578,108.17149353027344,5545300,127.36621856689453,127.75919342041016,125.90300750732422,126.03678894042969,100.01634979248047,3327033
2019-10-09,59.967498779296875,60.41749954223633,59.881500244140625,60.115501403808594,60.115501403808594,17354000,45.08000183105469,45.67499923706055,44.790000915527344,45.1775016784668,44.966365814208984,29241200,121.80999755859375,122.38999938964844,121.43000030517578,121.9800033569336,109.1107177734375,3775600,127.37458038330078,127.45819091796875,126.07859802246094,126.24581909179688,100.18223571777344,4016886
2019-10-10,59.92900085449219,60.75,59.867000579833984,60.43349838256836,60.43349838256836,16932000,45.154998779296875,46.27000045776367,45.102500915527344,45.75749969482422,45.54365158081055,30912400,121.33000183105469,122.19000244140625,120.80000305175781,121.94000244140625,109.0749282836914,3943400,126.21237182617188,128.00167846679688,126.1454849243164,127.34949493408203,101.05805206298828,3817632
