Date,PG Adj. Close,PG P/S (LTM),PG P/FCF (LTM),PG P/E (LTM),PG Debt/Equity (LTM),actual_returns,ps_sma_fast,ps_sma_fast30,ps_sma_slow,ps_ema_fast,ps_ema_fast30,ps_ema_slow,pfcf_sma_fast,pfcf_sma_fast30,pfcf_sma_slow,pfcf_ema_fast,pfcf_ema_fast30,pfcf_ema_slow,pe_sma_fast,pe_sma_fast30,pe_sma_slow,pe_ema_fast,pe_ema_fast30,pe_ema_slow
2019-01-28,82.533935196272,3.496349449799737,20.29387008891395,22.74498282445605,,-0.0008547008547008517,3.4448168850083585,,,3.4613100762906956,3.428998162186886,3.410821887394375,20.401118230416046,,,20.39411535543928,20.422504073011094,20.423584111828852,23.439436174384728,,,23.286406970019293,23.62337874896267,23.77520519097088
2019-01-29,82.551585738444,3.4970971720917023,20.2982100953331,22.749847020936524,,0.00021385799828932406,3.454919505972632,,,3.4678168209817875,3.4333916466968746,3.41253030887353,20.392046537597047,,,20.37667803541997,20.41448510670929,20.42110145803686,23.33358292600348,,,23.188850615640607,23.567021863283564,23.75490106879198
2019-01-30,83.416462304872,3.5337355645325204,20.510870410652323,22.98819264935471,,0.010476801368398458,3.465481774159273,,,3.479802047081921,3.439865447847562,3.4149304129459854,20.385003929254847,,,20.40107664909858,20.42070351341529,20.422879061058946,23.229101040930654,,,23.152367349043168,23.529678043030092,23.73971872385263
2019-01-31,85.137390166642,3.606638488268173,20.934021038081195,23.462451807950835,,0.02063055438002559,3.485718849712974,,,3.502863218206694,3.4506249988424402,3.418726612457316,20.434592251234992,,,20.4979756289136,20.453820773071154,20.433000684366316,23.188761871374346,,,23.208746341571835,23.525340866573366,23.734228289874377
2019-02-01,86.01991727524201,3.6440246030009567,21.15102135981957,23.705661632849488,,0.010365916865346714,3.512414374153404,,,3.5285289245329237,3.463102392659119,3.4231879588047147,20.522209641840757,,,20.616711216351046,20.498801456087183,20.44721891556341,23.191811283909512,,,23.29909457634959,23.536974464397634,23.733662613497646
2019-02-04,86.51413245605801,3.664960827250717,21.27254153998959,23.841859134788844,,0.005745357545911656,3.538297393370722,,,3.553334725027068,3.4761255174714805,3.427975540358101,20.604531586852467,,,20.735953093376235,20.548720171177663,20.463561937829276,23.188106847058403,,,23.397779041520362,23.55664444313255,23.73580511886975
2019-02-05,85.993441461984,3.642903019548063,21.144511350104093,23.698365338031557,,-0.0060185657451801156,3.5656259204014225,,,3.5696198694854306,3.486885356315131,3.432231530045031,20.695971685105828,,,20.810236412781297,20.587158311753566,20.477046084606997,23.195650630005215,,,23.452431095431486,23.565787726674426,23.73506373707097
2019-02-06,86.417054474112,3.660848354629962,21.248671504597503,23.815106054049025,,0.0049261083743843415,3.577140843739538,,,3.586206866784436,3.4981087755612497,3.4367585958783957,20.762807784203677,,,20.889951884020604,20.629836582259628,20.492325795893937,23.270559256076726,,,23.518371996998308,23.581872780053434,23.736648733446774
2019-02-07,85.728683329404,3.6316871851386896,21.0794112536433,23.62540239063001,,-0.007965686274509776,3.587758500324307,,,3.5944760155761184,3.5067267374694717,3.440618567942956,20.824435875581194,,,20.92439904213382,20.658841399768253,20.503951250502837,23.33963084635222,,,23.53783206856771,23.584681142026117,23.734445835569215
2019-02-08,86.231723781306,3.652997270534433,21.2031014370229,23.76403199080961,,0.005867819641754091,3.603124193479495,,,3.605116243750357,3.516163546054308,3.4448240868061535,20.91362300781575,,,20.975072204840927,20.693954950558876,20.517795808651748,23.439590084385664,,,23.578959327157143,23.59625216452828,23.73503170002942
2019-02-11,86.725938962122,3.6739334947841935,21.32462161719292,23.900229492748966,,0.005731245522464512,3.6208825979779404,,,3.6176284712110545,3.5263422524239783,3.4493609067661146,21.01669816064365,,,21.03862664345038,20.73464312259978,20.53377255733573,23.55511475121496,,,23.637372084537475,23.61586360505865,23.73830294344961
2019-02-12,87.599640799636,3.7109457483709942,21.53945193572172,24.141007219407385,,0.010074285132797511,3.6422674556058703,,,3.634595248876498,3.538252155388302,3.454540804619677,21.140822344682512,,,21.129685787499717,20.786566271833458,20.553687000472088,23.694230771062045,,,23.728942109059275,23.64974383824244,23.746277285547787
2019-02-13,87.581990257464,3.710198026079029,21.53511192930257,24.136143022926912,,-0.0002014910336490816,3.6599137017605208,3.51279386386607,,3.6483412083678672,3.5493454373683493,3.459603323856496,21.243246496547535,20.706243544977763,,21.20339963146387,20.834859540057273,20.57312115747863,23.80902580841926,23.65503038387515,,23.80297863885339,23.68112443080273,23.753997399159253
2019-02-14,86.893619112756,3.681036856587757,21.365851678348367,23.946439359507902,,-0.007859733978234584,3.6673535385924794,3.5221312754679417,,3.654285871680574,3.55784165796315,3.463988146286818,21.286429560574256,20.737838396604158,,21.23293636726105,20.869117097366377,20.58881879155526,23.85742456357497,23.658500512389853,,23.829062406245118,23.69824152297726,23.757808131047344
2019-02-15,86.911269654928,3.6817845788797214,21.370191684767523,23.95130355598838,,0.0002031281738776869,3.6711295361803558,3.532288449477377,,3.6592856366258735,3.5658379754416387,3.468300946932222,21.30834659306905,20.77434987097101,,21.257891879534952,20.901444490101934,20.604291522113915,23.88198875588886,23.66770504733954,,23.8512880698348,23.71456810575217,23.761639723620434
2019-02-19,88.243885588914,3.738237612117408,21.69786217054129,24.318550391527985,,0.015333062550771714,3.678457214667025,3.542029811710838,,3.673640541260698,3.576960532646527,3.4736462274309385,21.350878656124216,20.80798975995913,,21.33788647789974,20.952826275936733,20.625946386439207,23.929657881562772,23.67304381047435,,23.936244855597195,23.753534704834486,23.772667657638404
2019-02-20,87.61729134180801,3.71169347066296,21.543791942140874,24.145871415887857,,-0.007100710071006877,3.685336259778514,3.551345885139363,,3.6805592556974727,3.5856529802604906,3.478360034227612,21.390806715327898,20.839252761648734,,21.375323835034493,20.990953093111195,20.64412154595805,23.974408489348402,23.6758480743551,,23.974358775650042,23.778846750708897,23.780057831069087
2019-02-21,88.058554896108,3.7303865280368247,21.652292103053437,24.2674763283858,,0.005036261079774285,3.692290077119201,3.560862802616966,,3.6896187597591728,3.5949906285041253,3.4833506578673985,21.43116877517349,20.871597333818514,,21.425681701947028,21.033620126010696,20.66408531936588,24.01964551678208,23.679745568713532,,24.027652876147453,23.810371239591277,23.789709682501098
2019-02-22,88.47334263715001,3.7479580019577954,21.75428225425052,24.381784946065803,,0.004710362798155954,3.7039171588011115,3.5728407575791135,,3.7002258947043765,3.604859491307588,3.488590407255327,21.498655875234213,20.918600411049137,,21.485427256911297,21.08011445686488,20.685673377482406,24.09528377232566,23.700600416721905,,24.092040525223517,23.84723664000899,23.801433945145945
2019-02-25,87.873224203302,3.722535443941296,21.606722035478835,24.216402265146385,,-0.00678304239401506,3.7108709761417984,3.5836980682646384,,3.704282176383816,3.6124514882516987,3.4932229822392076,21.539017935079805,20.95904445449549,,21.507480853014485,21.114089139356107,20.703911964769464,24.140520799759337,23.714027042074132,,24.114651750664038,23.871053777114632,23.8096511396014
2019-02-26,88.102681251538,3.732255833766738,21.66314211910132,24.27963681958698,,0.0026112282816108667,3.7167032100400528,3.5941342310087836,,3.7093682959079834,3.6201808008655725,3.4979563060318317,21.572869985270646,20.99689545877678,,21.535782901393908,21.149511912242897,20.722906621290885,24.178461532443137,23.724337486014274,,24.144649035922754,23.89741397340317,23.818957786729825
2019-02-27,87.290756311626,3.697860608216762,21.4635018231263,24.05588378070744,,-0.009215666633276665,3.7153946960246294,3.6041938858677103,,3.7072759890550335,3.625192401339843,3.5019148070651966,21.565274974011103,21.032714618763556,,21.522640887163433,21.16976932584828,20.737571872812378,24.169949188573145,23.732587628546224,,24.128509898610876,23.90763783193893,23.823649390570967
2019-02-28,86.97304655253001,3.684401606901602,21.38538170723456,23.968328243670037,,-0.0036396724294812666,3.712815054106887,3.6127368433422267,,3.703117010481682,3.629012350085763,3.5055284070619575,21.550301951804304,21.05951745920223,,21.49768467263091,21.18367980206675,20.750399790325687,24.15316771064746,23.730431519999126,,24.0993859613489,23.9115533423732,23.82651431835511
2019-03-01,86.875968570584,3.680289134280847,21.36151167184247,23.941575162930214,,-0.00111618467782848,3.712740281876196,3.6219375567272167,,3.698966487536075,3.632320529711252,3.5089890155217374,21.54986795115371,21.09029658765432,,21.472925945214833,21.19515282592325,20.76250101570226,24.152681290989687,23.732955908646332,,24.070693088909138,23.91349023402204,23.828792750920954
2019-03-04,87.25545522728201,3.696365163617886,21.45482181020125,24.046155387649268,,0.004368143031288074,3.714198340350012,3.6325807502279237,,3.69849351955095,3.6364524415761963,3.5126994342959184,21.558330963697085,21.129629066202302,,21.469634284303268,21.2119056636186,20.776210338365605,24.16216647415578,23.745322171318048,,24.06623168868007,23.922049276191537,23.833096961549234
2019-03-05,87.44961119117401,3.7045901088593975,21.50256188098543,24.09966154912892,,0.002225144128653822,3.710833590024211,3.6425293993539856,,3.699601990334304,3.6408484201105966,3.516499249633809,21.538800934741502,21.164737059239393,,21.47562112006366,21.23065767764227,20.790593537229363,24.140277589915872,23.752680772845682,,24.072309845125314,23.933508132510077,23.83837546823398
2019-03-06,87.308406853798,3.698608330508728,21.467841829545453,24.060747977187912,,-0.0016146937127864414,3.709525076008788,3.6534957520629083,,3.6994213249114716,3.6445748659427344,3.520105370047174,21.531205923481956,21.20599477463856,,21.474206703605805,21.245959880990863,20.804004394502947,24.131765246045877,23.7672747884665,,24.07020768731851,23.94171715474736,23.84277888425287
2019-03-07,86.97304655253001,3.684401606901602,21.38538170723456,23.968328243670037,,-0.003841099767512346,3.704926583895266,3.6581191682513348,,3.6966904670914955,3.6471443331013713,3.5233587608759747,21.50451488390007,21.232830481092414,,21.458056704265577,21.254954837522718,20.815516816537237,24.1018504375743,23.797351736811038,,24.051684152109694,23.943433999193985,23.845265010181922
2019-03-08,86.849492757326,3.6791675508428985,21.35500166221374,23.934278868209503,,-0.0014205986808727422,3.6980475387837757,3.663241065969731,,3.693504482319023,3.649210347149212,3.526444083449577,21.46458682469639,21.2625595251706,,21.439319423892513,21.261409471373753,20.826199684768454,24.05709982978867,23.830671482822186,,24.030337736855113,23.942843345582087,23.847027660835934
2019-03-11,87.882049474388,3.722909305087279,21.608892038688413,24.218834363386623,,0.011889035667106862,3.6980849248983736,3.6706933648398894,,3.6988508137314327,3.653965118629088,3.5303344838780464,21.46480382501735,21.305814922637634,,21.470150808400856,21.283827701523087,20.84169854326192,24.057343039612697,23.879151307919233,,24.064609850769934,23.96064921769851,23.854390169797334
2019-03-12,88.29683721543,3.740480779008249,21.710882189885496,24.333142981066626,,0.004719823257682387,3.6989074194225253,3.6788310758135063,,3.7064198983272174,3.6595467741374206,3.534495796652902,21.46957783209577,21.35304865933669,,21.51392015048897,21.31137960399808,20.8589101006208,24.06269365576066,23.932089979806253,,24.11343405627842,23.984681073399678,23.86387042348583
2019-03-13,89.29409284814801,3.782727088653754,21.95609255343512,24.60797008318558,,0.01129435282358826,3.707394067466224,3.688352073032241,,3.7202939329320417,3.6674938912029904,3.539411267781632,21.518836905126648,21.408311407940086,,21.594315132842816,21.35297398783273,20.880636485825043,24.11790228600847,23.994027415214553,,24.203349697534268,24.024893267579415,23.878605070212558
2019-03-14,89.417646643352,3.787961144712458,21.986472598455933,24.642019458646114,,0.0013836726625813256,3.71775002124731,3.696826259038239,,3.732597062346662,3.675265972074569,3.5443330475228363,21.578945994248787,21.457498147533542,,21.66561649022702,21.393844865937453,20.902534230629616,24.185271407506082,24.049154975524267,,24.283107835918237,24.06470786055146,23.893722186815204
2019-03-15,90.406077004984,3.82983359321198,22.229512958795976,24.914414462524828,,0.011054086063955859,3.7327044671404233,3.7042660958696993,,3.7502764315949015,3.6852380766640795,3.5499865236750963,21.665746122944135,21.500681211557367,,21.76814312087592,21.447758936444455,20.928811037127957,24.28255533746554,24.097553730676733,,24.397890858937615,24.119527641323938,23.913933915047078
2019-03-18,89.58532679398601,3.795064506516021,22.027702659611386,24.688229325405054,,-0.00907848496680963,3.742574401430237,3.7093007593202016,,3.758419717944196,3.6923236527835597,3.554839553038283,21.72303420788515,21.529903921550428,,21.815335764282366,21.485174660519743,20.950571267276143,24.34676273124112,24.13030598709525,,24.450679671022602,24.156218072554978,23.929266497430405
2019-03-19,89.92951236634,3.8096450912691298,22.11233278513185,24.783081157163164,,0.003841986011230425,3.75307989967121,3.7141235681208156,,3.767733422185093,3.699892777847145,3.5598852072606757,21.78401129829979,21.55789696305517,,21.869335222618634,21.52563647501085,20.973576445847545,24.415104692044544,24.16168005450773,,24.511116304866338,24.19666085220712,23.94617371841521
2019-03-20,89.770657486792,3.8029155906115495,22.07327272718598,24.739303388644466,,-0.0017664376840039742,3.763510625681492,3.719457320489598,,3.774130180080812,3.7065394109287197,3.564697690099307,21.844554388063845,21.588855675624565,,21.906414768903606,21.560967846118924,20.995352609834445,24.4829602331902,24.19637798952816,,24.552604865553267,24.231670048106306,23.961879256439552
2019-03-21,90.450203360414,3.831702898956839,22.240362974930605,24.926574953823238,,0.007569799449469006,3.7782407548870163,3.725152471967161,,3.78459794714918,3.7146144746724694,3.5699849219578716,21.93005251483345,21.621912057969002,,21.967132624544877,21.604799789913226,21.020006280430408,24.57878490420552,24.233426952853968,,24.6205994270569,24.27650262266869,23.98098214153626
2019-03-22,89.717705860276,3.800672423720708,22.060252707841776,24.72471079910582,,-0.008098351058639763,3.7903912421747967,3.7307853132532283,,3.787520579253094,3.7201666004175173,3.57455299129971,22.000577619396253,21.654606773108956,,21.98406354878068,21.634183849134427,21.040605219587068,24.657828097295152,24.270070566469826,,24.63952876742943,24.305419279213023,23.99570944168615
2019-03-25,89.982463992856,3.8118882581450255,22.125352804389312,24.797673746604584,,0.0029510131811922857,3.7992891374805717,3.7360816795069147,,3.791951066324354,3.726084126722518,3.5792526995540728,22.05222369596634,21.6853484853545,,22.009752504345883,21.66587216882829,21.06208536978117,24.715712035616946,24.30452529166299,,24.668282400006728,24.337177631947963,24.011589922971663
2019-03-26,90.917942727972,3.8515175397686514,22.35537314547189,25.05547616104188,,0.010396233817183242,3.8103928135566116,3.7420011476730632,,3.802781334223317,3.734176604983559,3.584644082528619,22.116672791524984,21.719706869630464,,22.07259262091425,21.7103561028053,21.08769502870574,24.78794535361447,24.34303351393942,,24.738681265649483,24.38351947253467,24.032260937586912
2019-03-27,90.81203947494,3.8470312060019127,22.329333106870227,25.02629098206182,,-0.0011648223645894795,3.816823225291428,3.7465373295940934,,3.8108267654557886,3.7414575469847433,3.5898398671518525,22.153996846868495,21.746036242002084,,22.119272709269882,21.750290103067552,21.112281921342657,24.8297774435021,24.37254297269457,,24.790973941360814,24.424988602181582,24.05194470084384
2019-03-28,91.38568209553,3.871332180565519,22.47038331592644,25.184377368163307,,0.00631681243926141,3.8251603288767333,3.751908468076977,,3.821827750021194,3.749836555602858,3.5954139723679646,22.202387918615546,21.777211954889545,,22.183111001389257,21.79674772970361,21.139175018265107,24.884013234453814,24.407484117535784,,24.862501837143085,24.47398142579331,24.074369110097688
2019-03-29,91.82694564983,3.890025237939384,22.578883476839,25.305982280661247,,0.004828585224529114,3.831179493349474,3.7588747474553643,,3.834227293279046,3.7588809867213437,3.6012478588149235,22.23732497041985,21.817646348172566,,22.25506963328921,21.847208100486544,21.167684096652707,24.923170016267456,24.45280221490756,,24.943134645055476,24.52765890030092,24.098757489712806
2019-04-01,91.465109535304,3.874696930894309,22.48991334489937,25.206266252422655,,-0.003940413262854436,3.839142735787303,3.7653051591891837,,3.8415854092090935,3.7663529831196,3.6066626919254063,22.283546038948643,21.854970403510297,,22.297768489945604,21.88867295496479,21.19386685404373,24.97497370896922,24.494634304788704,,24.99097675548587,24.571440019792647,24.12068835630112
2019-04-02,91.56218751725,3.878809403515065,22.513783380291464,25.233019333162485,,0.00106136626785025,3.8460591670118958,3.769990885569106,,3.848353408173815,3.77360823604834,3.6120517357192607,22.323691098464607,21.88216777716863,,22.33704392455394,21.929002659824576,21.22000381495953,25.01996752656915,24.525116602843188,,25.034984496881616,24.614122556139087,24.142714712278572
2019-04-03,91.509235890734,3.876566236639168,22.500763361034004,25.218426743721064,,-0.0005783132530119417,3.853424231614658,3.775486644434979,,3.8534830133493334,3.7802506876993616,3.617289646628566,22.36644016184941,21.91406682446507,,22.366811094823042,21.96589044699938,21.245365390129322,25.06787986207681,24.560868447104294,,25.068337632670605,24.65310992307986,24.16401594062397
2019-04-04,91.27977884249802,3.866845846798781,22.444343277324773,25.155192189183246,,-0.002507474201947968,3.856938526398852,3.780035288393711,,3.855912619431051,3.7858374721573886,3.622231353562629,22.386838192088828,21.940468530274114,,22.3809078552779,21.996758371536504,21.26910752650943,25.09074158561281,24.590458975797546,,25.084129370218356,24.685502327344597,24.183643193070687
2019-04-05,91.47393480639,3.875070792040292,22.492083348108952,25.208698350662896,,0.0021270424441650615,3.8643783632308106,3.7842723813964616,,3.859395923541822,3.791594460536931,3.6272380751166424,22.430021256115545,21.965061900069394,,22.401121581247182,22.028714821637955,21.2933248695114,25.139140340768517,24.61802275595078,,25.106778275753726,24.719256909494167,24.203941315003206
2019-04-08,92.638870589742,3.924420463489359,22.77852377281401,25.529735319540784,,0.012735166425470235,3.8756315837652444,3.7910018820480635,,3.8712185671686465,3.8001638800822493,3.633122874886399,22.495338352958015,22.00412195798057,,22.46974016153206,22.077089592681574,21.32273474878472,25.21234649806214,24.661800524430593,,25.18367955644228,24.771545839174596,24.23019466162771
2019-04-09,92.365287186076,3.9128307679190577,22.711253673056905,25.454340273801787,,-0.002953224730875448,3.8817629065802848,3.7970210465198075,,3.878784421850539,3.8074327115555917,3.6386616450454614,22.530926405716514,22.039059009779084,,22.513651709082026,22.118003404318692,21.350230173027732,25.25223290933813,24.700957306237754,,25.232890595962186,24.815597093021513,24.254435168799475
2019-04-10,92.35646191499,3.912456906773075,22.709083669847328,25.45190817556155,,-9.554748710105532e-05,3.8883054766574006,3.8041742564716845,,3.8849066918364548,3.8142084660857525,3.6440833333965035,22.568901462014225,22.08057840466979,,22.549184792857535,22.15613761499796,21.377138163063766,25.294794628688102,24.74749145273289,,25.272711974071157,24.856649420927322,24.27814750556704
2019-04-11,92.44471462585,3.916195518247848,22.73078370202984,25.47622915806113,,0.000955566172957445,3.8927918104256336,3.811900720183226,,3.8905955693657983,3.8207882759026623,3.6494716934925697,22.594941500624564,22.12542513782963,,22.582202776343408,22.19321155609679,21.40394302522151,25.323979807677883,24.797754816545925,,25.309715098432967,24.89662230719402,24.30187189472534
2019-04-12,92.718298029516,3.9277852138181495,22.79805380178696,25.551624203800134,,0.0029594272076374217,3.8965678080135104,3.8201505895011354,,3.897357322902589,3.827691304155275,3.6549828523108983,22.61685853311936,22.17330987549445,,22.62144841733314,22.2322336364639,21.431549179212904,25.348543999991772,24.851423117908258,,25.35369857213609,24.93888049407183,24.326619465202068
2019-04-15,93.309591192278,3.9528339106886654,22.943444017349066,25.71457478647932,,0.006377308204835286,3.9043815059929456,3.828699547736828,,3.90744397522733,3.8357650207058165,3.660880893070854,22.662211600364333,22.222930615732707,,22.67999307188149,22.27811817716617,21.461487690859165,25.39937485339744,24.90703709786926,,25.419312429289405,24.98892528713038,24.354103728989738
2019-04-16,93.918534897212,3.978630329851148,23.093174239330327,25.88238956563897,,0.006526056937482094,3.9143635986265544,3.8378342217698873,,3.9203869487952963,3.8449821374248705,3.667172961125909,22.72015068626822,22.27595102767754,,22.75511692050855,22.33070243924128,21.49379831558137,25.464311876645088,24.96646136508626,,25.503508272262053,25.046568143808358,24.384366814863977
2019-04-17,94.074867152265,3.957320244455404,22.969484055950726,25.743759965459372,,0.0016645516800715132,3.9224389994081776,3.8464579522347764,,3.9271020934607703,3.8522297572332924,3.6729184518849087,22.76702275575989,22.326005768557714,,22.794092763316215,22.37191415644834,21.52301981539066,25.51684519881892,25.022561764695308,,25.54719039829793,25.091548261334232,24.41128549111339
2019-04-18,94.252618436445,3.9647974674049498,23.012884120315757,25.79240193045856,,0.0018894662257913364,3.932234161468794,3.8558044809182213,,3.9339557978142574,3.859492190147593,3.6786982343704544,22.823876840058986,22.38025584899376,,22.8338730100434,22.413267057343013,21.552522078854523,25.580566172946448,25.08336422092159,,25.591774313236222,25.13676462708419,24.43863433149646
2019-04-22,94.217068179609,3.9633020228210185,23.004204107477445,25.782673537497608,,-0.0003771805752004198,3.9410572845468677,3.865275629984158,,3.939291475088214,3.866189598707169,3.684333952953634,22.87508891599584,22.43522926383588,,22.864842300485954,22.45139202831943,21.581268257639135,25.63796369162992,25.14497737656453,,25.626483263101928,25.17843616969151,24.465248969239056
2019-04-23,91.684112380044,3.856725715857094,21.83622771763713,24.53873318668712,,-0.026884256202245105,3.9342878097836405,3.869736177009819,,3.924279518864374,3.8655790256200677,3.6877476512289498,22.780859310478146,22.442807119800836,,22.67782146724071,22.41170400827541,21.586316959817314,25.538863478344556,25.155640670674547,,25.4287105219356,25.13716500949768,24.46670410225783
2019-04-24,92.155153283121,3.87654022370441,21.94841461848101,24.664804615436044,,0.005137650252035719,3.930658755362176,3.874271491833024,,3.9155996470171077,3.8662861996900255,3.691486118010642,22.70457540502056,22.450724867420682,,22.545202040193494,22.38181437022416,21.59348721048392,25.45990991250798,25.16669605848686,,25.289818538935677,25.106690145364674,24.470626884697
2019-04-25,91.790763150552,3.861212019510232,21.86162852531645,24.56727766105464,,-0.003954093933841274,3.925534266635892,3.876887656194907,,3.905710987470403,3.865958833226813,3.6948470269512277,22.61982989056747,22.447576066483396,,22.420915946579484,22.34825399313334,21.59879693949051,25.37144686105729,25.165339644415827,,25.15844747023003,25.071889339925317,24.472540761456557
2019-04-26,94.083754716474,3.957667548283725,22.40774589172996,25.1809838614261,,0.02498063516653759,3.929681469639479,3.882544536313949,,3.9151576348910067,3.8718755245208074,3.7000513937102872,22.587526109537485,22.461618509592533,,22.418521391152296,22.352092180139575,21.614815730623963,25.34192233139379,25.183305124508497,,25.16254499590204,25.078927696151176,24.486569337693577
2019-04-29,93.123897781902,3.917290815301149,22.17913862202532,24.924083591454643,,-0.010202153788021917,3.9286320297877793,3.8854597770502552,,3.9155454858746688,3.8748055432808295,3.7043531644348584,22.52563459156132,22.45993936503351,,22.37499725131103,22.34093388606769,21.62599044134478,25.27916827015924,25.183627428806158,,25.119188376911602,25.068937753912692,24.495232986282904
