Date,NVDA Adj. Close,NVDA P/S (LTM),NVDA P/FCF (LTM),NVDA P/E (LTM),NVDA Debt/Equity (LTM),actual_returns,ps_sma_fast,ps_sma_fast30,ps_sma_slow,ps_ema_fast,ps_ema_fast30,ps_ema_slow,pfcf_sma_fast,pfcf_sma_fast30,pfcf_sma_slow,pfcf_ema_fast,pfcf_ema_fast30,pfcf_ema_slow,pe_sma_fast,pe_sma_fast30,pe_sma_slow,pe_ema_fast,pe_ema_fast30,pe_ema_slow
2019-01-31,35.6566851225,7.05904846240541,25.866519174041297,19.209891483824133,,0.046291578717519544,7.245407341812912,,,7.092792176681138,7.034505710090125,6.841431479567898,26.54939528023599,,,25.990166495201503,25.776587000218136,25.069103787372388,19.71703261899709,,,19.30171874538072,19.143102934177268,18.61768721612297
2019-02-01,35.899770697596,7.107172758009982,26.042861356932157,19.340852830983422,,0.006817391304347664,7.21108195137659,,,7.0954068278318365,7.039193906730116,6.846693683101405,26.42361651917404,,,25.99974737915253,25.793765990973878,25.088386115482482,19.62362243362531,,,19.30883403367212,19.15586099203573,18.632007327308326
2019-02-04,37.003577645736,7.325696345194011,26.843598820059,19.935524254308763,,0.03074690803565261,7.1730244727097086,,,7.1372776491704135,7.05767793501811,6.856178884330962,26.284162241887906,,,26.153174913862795,25.861497141237436,25.123142802701818,19.520056062147304,,,19.422777710151507,19.206161847666248,18.65781954368457
2019-02-05,37.19457345474,7.363508291740461,26.982153392330385,20.0384224556482,,0.005161549805603904,7.1788190307518915,,,7.178410493274058,7.0774089257743915,6.866225011210359,26.30539528023599,,,26.303898273584174,25.933797544533757,25.15995489358555,19.535824877417504,,,19.534713118423632,19.259856080439278,18.685158215208602
2019-02-06,37.9511152956,7.513282885203671,27.530973451327437,20.44600624017456,,0.020340113371123625,7.197037514087908,,,7.239296382715805,7.105529826382733,6.879038038418146,26.372153392330386,,,26.527002851355675,26.036841151423673,25.20690575611509,19.585403101699235,,,19.700402776923802,19.336381897196393,18.7200264929307
2019-02-07,36.567015796584,7.239269038802125,26.526902654867257,19.700328365532897,,-0.03647058823529403,7.145868620189985,,,7.239291411095135,7.114158162667856,6.8861713255544625,26.184654867256636,,,26.526984633812326,26.068458022613584,25.233044308565628,19.446156444821707,,,19.700389247580002,19.359862314508426,18.73943841120005
2019-02-08,36.753050675484,7.276098856866849,26.661858407079645,19.800553886318067,,0.005087505087504995,7.0870391241346,,,7.245983673962719,7.1246059493903715,6.893892662808173,25.969085545722713,,,26.551507138042748,26.106741918385588,25.26133765705105,19.286062879620864,,,19.718601000077832,19.388294028818727,18.76045059882615
2019-02-11,36.32641068654,7.191635807438416,26.3523598820059,19.570703358650743,,-0.01160828777755274,7.128484946063436,,,7.236102243685574,7.128930456361213,6.899788566662237,26.120955752212392,,,26.515298546036046,26.122588238619155,25.282942057545206,19.39884999901111,,,19.69171051981836,19.400062372678857,18.776495207931585
2019-02-12,37.497190191084,7.423418129125745,27.2016814159292,20.201455969458745,,0.032229429839535806,7.224586218000323,,,7.270159677401968,7.1479296610556995,6.910157468889237,26.47310029498525,,,26.640095431471163,26.192207153284322,25.320936896325087,19.66037179124654,,,19.78439151066207,19.451765185374335,18.8047122527143
2019-02-13,37.921349714976,7.507390114313315,27.50938053097345,20.42997015684893,,0.011311768207977746,7.300652068909999,7.182338324478077,,7.313292484113122,7.171120658040063,6.921983857907535,26.751828908554575,26.31829105211406,,26.798147267744305,26.277186080877172,25.364272413842876,19.867370900174848,19.545401982736976,,19.901769446332406,19.514875183533988,18.83689557754865
2019-02-14,38.330626448556,8.045689655172414,29.99150493159402,23.307692307692307,,0.010792778649921564,7.3993161881867,7.227552076682637,,7.446455606123902,7.227544464306666,6.944235457853374,27.164327484309844,26.50095576910623,,27.378757752080617,26.51681955511697,25.455900780531017,20.27715098256166,19.71553748448869,,20.52102814839784,19.759573062511947,18.925426205868323
2019-02-15,39.027637128168,8.19199385455787,30.536875596563792,23.731523378582203,,0.018184171358312184,7.507798297841488,7.291114164541056,,7.582008014930077,7.289767005613196,6.968943544916829,27.61372890827301,26.751163323406637,,27.952960996532102,26.776178009403864,25.556514143224735,20.716218037321543,19.936460956872814,,21.104754553885904,20.015827921613255,19.020596446912162
2019-02-19,38.854004574528,8.155547968589962,30.40101813553929,23.62594268476621,,-0.004448964026948166,7.590783460181082,7.340038966950288,,7.686288006504601,7.345623841934278,6.992440662217287,27.969470839821035,26.94765842153327,,28.398062294533407,27.010038662702925,25.652444915349776,21.085259880367285,20.1173384385547,,21.56315239586414,20.248738551494093,19.111791421919172
2019-02-20,39.32777339946,8.254993171730966,30.771714922049,23.91402714932127,,0.012193564862104322,7.679931948180133,7.38047669887548,,7.789688945636667,7.404292830953419,7.017441702009638,28.348426992792902,27.113264258167938,,28.82963549953624,27.25272745362848,25.75381659865075,21.472820349734594,20.275702024394594,,21.99058416921998,20.485208783611977,19.20688519869941
2019-02-21,38.638204115004,8.05706896551724,30.03392300349984,23.4947209653092,,-0.01753390097760954,7.73431055621149,7.420160621726484,,7.838303494705862,7.446407420280118,7.038028380494937,28.598721948010137,27.275690010202005,,29.04859686389326,27.432159424587926,25.83857118092499,21.77769182224806,20.435991186732,,22.264063586690746,20.67937085985051,19.29179283764218
2019-02-22,39.486523162788,8.23396551724138,30.693331212217625,24.0105580693816,,0.02195544713359432,7.833780204055417,7.461239674093715,,7.910242044257774,7.497217620084071,7.061710303994865,29.01536480374517,27.443601443922926,,29.347639472679504,27.642557604435005,25.934705042930787,22.20871479263293,20.60122513333141,,22.58160803808908,20.894286163691227,19.385233733320188
2019-02-25,39.362499910188,8.208103448275862,30.59692650334076,23.935143288084465,,-0.003140900810352343,7.926980663196318,7.497118923367807,,7.964398663170153,7.543081221902897,7.084411158337064,29.408871613371286,27.592404598754047,,29.574782569163368,27.8331620495257,26.027026259968608,22.622173732809564,20.752140914772887,,22.82770535627006,21.090470494297243,19.47533095222641
2019-02-26,38.96810596692,8.125862068965517,30.290359529112315,23.695324283559582,,-0.010019534942340425,8.020403289349028,7.524364022441196,,7.993755646042036,7.580679986229518,7.105033948646538,29.80267157808193,27.709395934090242,,29.704887470972267,27.991690919176452,26.11144870094175,23.034635825300448,20.87902664607124,,22.985454252140883,21.25852557747546,19.558895176609248
2019-02-27,38.548907373132,8.03844827586207,29.964511613108492,23.440422322775262,,-0.010757479312539675,8.08190630402266,7.546059950318507,,8.001881578736587,7.610213424270329,7.1235174006706075,30.07895459779986,27.80586883840133,,29.75209186045158,28.11896967362368,26.1877469764302,23.358532460632105,20.99024395252282,,23.06817571952895,21.399293109430285,19.635757100295706
2019-02-28,38.303088255234,7.978965517241379,29.742780782691696,23.26696832579185,,-0.006376811553142292,8.129063844315466,7.566706141632767,,7.997715022101094,7.634003881881365,7.140456967335376,30.30229462297168,27.898369594087907,,29.750398937222506,28.22373168066033,26.258143685465082,23.642232277526396,21.098218505601512,,23.104319829758566,21.51978828467942,19.70766227307781
2019-03-01,38.846869943805,8.092241379310344,30.16503340757238,23.5972850678733,,0.01419681057954092,8.13371901672926,7.592814182242957,,8.014901632502776,7.663567591392912,7.159304183414088,30.319647470569514,28.011123411705118,,29.825787022740663,28.348976953364335,26.3355078383781,23.671191553544496,21.221791718367747,,23.193949873052155,21.65382033520806,19.784684506638115
2019-03-04,38.928809650302,8.109310344827586,30.22866051543112,23.647058823529413,,0.0021093000958773978,8.12545066575623,7.614776971658102,,8.032066852925468,7.692325188388698,7.178116186610395,30.28882596245625,28.108723796634433,,29.89903674868438,28.470246860594454,26.41259997059697,23.662745098039217,21.334195189662022,,23.276333318593473,21.782416366712667,19.861167166378536
2019-03-05,38.864251093668,8.095862068965516,30.178530066815146,23.6078431372549,,-0.0016583747927030323,8.119482075793787,7.627763336228193,,8.043665983114566,7.718359825845267,7.196289372399605,30.26657715558384,28.173403412430925,,29.949853715617245,28.580458680350628,26.48717284378941,23.660935143288082,21.422083695267556,,23.33660783107737,21.900185835779908,19.935358769762228
2019-03-06,37.754340523845,7.864655172413793,29.316671969455932,22.93363499245853,,-0.028558650651673956,8.080448275862068,7.646399751598031,,8.011118562987154,7.727798235301302,7.209524338736519,30.121072860324528,28.25829837778447,,29.83472976176973,28.627956311905812,26.543202529446173,23.562895927601808,21.52384705158464,,23.26334004223758,21.966859974920467,19.994730576152254
2019-03-07,37.061577550734,7.7203448275862065,28.778733693923,22.51282051282051,,-0.018349227227885567,8.046775862068966,7.659374644122789,,7.958250611096071,7.727317370287426,7.219639595941463,29.99555392936685,28.322143089902458,,29.642730476706685,28.637683884939182,26.5874704732972,23.464705882352938,21.609266935433414,,23.12688194597993,22.00208323543015,20.044593743214993
2019-03-08,37.404234505176,7.791724137931034,29.04481069042316,22.7209653092006,,0.009245611684309152,8.00255172413793,7.660733516127777,,7.9279730705206095,7.731472645619272,7.230968002713534,29.8307018771874,28.343573849396407,,29.534017788291496,28.66395013045428,26.636130675616524,23.33574660633484,21.66353928126316,,23.05307892111096,22.048462724060503,20.09759119996718
2019-03-11,40.011406984626,8.334827586206897,31.069309576837416,24.30467571644042,,0.06970260223048319,8.015224137931034,7.676414641753984,,8.001946618827207,7.770398770818474,7.252826608327264,29.87794018453706,28.418632447877023,,29.8131617498453,28.819134610866094,26.72391639643278,23.372699849170438,21.760312153866955,,23.280641974807224,22.194024852601142,20.18089980425378
2019-03-12,40.354063939068,8.406206896551724,31.335386573337573,24.51282051282051,,0.008563981630880013,8.043258620689654,7.730715618700706,,8.07544848750439,7.811418649898039,7.275665821955471,29.98244288895959,28.635356739751305,,30.089929899571167,28.981473447154578,26.81523263755961,23.45444947209653,21.962645098802696,,23.504674436264185,22.343624572615298,20.26668041234421
2019-03-13,41.868706998558,8.721724137931034,32.51152402163538,25.432880844645556,,0.037533841988678374,8.11158620689655,7.806026242973178,,8.192953151218326,7.870148036222749,7.304300640093601,30.237144129812283,28.929733007532466,,30.530219739946478,29.20921864550818,26.92803048674923,23.653695324283557,22.224199858720734,,23.855257419606254,22.542931428875317,20.368981411003645
2019-03-14,41.108902447404,8.563448275862068,31.92152720330894,24.97134238310709,,-0.01814731348594467,8.17003448275862,7.866583465328029,,8.260315901153552,7.914877083941414,7.329234256643471,30.455018771874006,29.16971410113342,,30.783184733285104,29.384206294398556,27.02691160984942,23.824132730015084,22.44457863590544,,24.058181958424587,22.699603103341882,20.460117271837376
2019-03-15,42.164186546229,8.783275862068965,32.74096722876233,25.61236802413273,,0.025670451799951532,8.239137931034481,7.92405771198348,,8.3553995304109,7.970902811562547,7.358027159721204,30.712612153993,29.39886236962412,,31.139145187008236,29.600771515970415,27.14006122606552,24.02564102564103,22.657994520582395,,24.340761243098797,22.88752342081226,20.562142039209558
2019-03-18,41.95064670505499,8.738793103448275,32.57515112949411,25.482654600301657,,-0.005064483834874345,8.30208620689655,7.978445056831423,,8.425107452781331,8.020444120716466,7.385369059596988,30.9472612153993,29.616605362042854,,31.400237176551123,29.792666974907426,27.24768676870767,24.20920060331825,22.862721246226336,,24.548378217135678,23.054951238843838,20.65957793150841
2019-03-19,43.629169177539,9.088448275862069,33.87854279350938,26.502262443438912,,0.04001183782184081,8.401344827586207,8.037203454520359,,8.545714875159646,8.089347614596829,7.419093400513128,31.317262488068724,29.851103494491202,,31.85083819781626,30.056271866430134,27.378990848406715,24.498642533936653,23.08161251919734,,24.903629894645356,23.277358413333843,20.775274654516934
2019-03-20,43.30389337296,9.020689655172411,33.62596245625198,26.304675716440418,,-0.007455466393489263,8.516948275862068,8.092442833301424,,8.632073926071058,8.14943419785977,7.450808177833114,31.74819153674833,30.07256379662192,,32.17358806298639,30.28657448512832,27.50269325648286,24.83574660633484,23.290487627890414,,25.15836549860809,23.472669207082653,20.884767744852052
2019-03-21,45.672695797146,9.514137931034483,35.46536430162266,27.743589743589745,,0.054701834862385335,8.696327586206895,8.159138001495783,,8.792449199700771,8.237479600000075,7.491666192747992,32.416854597518295,30.337043491631764,,32.77209283364753,30.620689957160213,27.660369910842064,25.358823529411765,23.533740411337586,,25.628406270422936,23.748212467502466,21.0205860022528
2019-03-22,44.07363000975,9.18103448275862,34.223671651288576,26.772247360482652,,-0.0350114167663369,8.835258620689654,8.223863516294335,,8.863101069347652,8.298354108565142,7.525119030173945,32.93474069360484,30.593602458179138,,33.036016255036806,30.853140389039464,27.790336281940014,25.763951734539972,23.769471044502577,,25.83637737770652,23.943311492856026,21.13448028657418
2019-03-25,43.149946045602,8.988620689655171,33.50642061724467,26.21116138763197,,-0.020957746478873163,8.900637931034483,8.280947577387277,,8.885922818494473,8.342887436377403,7.554099261054762,33.178451797645565,30.821754531851305,,33.12154432089278,31.02431975860109,27.903526070757927,25.95460030165912,23.983157961213045,,25.90451992496569,24.089624389293185,21.23500862520899
2019-03-26,43.917199660983,9.14844827586207,34.10220171810372,26.677224736048267,,0.01778110254344578,8.974862068965518,8.346174659668067,,8.933654719834035,8.394859103440929,7.585670528674709,33.45513331212218,31.080082593054566,,33.29984566584022,31.222892788246423,28.026272123180615,26.1710407239819,24.220042007126292,,26.04501170879888,24.256566347148354,21.342775280869173
2019-03-27,43.82532786885,9.129310344827584,34.03086223353484,26.621417797888387,,-0.0020919319274043113,9.015620689655172,8.403037733524794,,8.969228469832862,8.442243054498134,7.616237653747043,33.60706713331212,31.30772195364142,,33.432757769057424,31.40405210729729,28.145174897643074,26.289894419306183,24.434040734740613,,26.149812815906063,24.40913740848642,21.44730285546361
2019-03-28,44.011554474525,9.16810344827586,34.175469296850146,26.73453996983409,,0.004249291784702347,9.076086206896552,8.458394844656878,,9.005387556822496,8.489072757322504,7.646967669480286,33.83246134266624,31.52992491250398,,33.5677962286561,31.582853216300702,28.2645866679244,26.466214177978884,24.64419306184012,,26.256126843892975,24.55916338018627,21.55200062010461
2019-03-29,44.585132420004,9.287586206896552,34.62085905186128,27.082956259426847,,0.01303244005641746,9.12651724137931,8.499791396381017,,9.056696402290505,8.540589754069217,7.679455165270707,34.02045052497614,31.684236716512885,,33.759262196511585,31.778853592788483,28.39045344780434,26.613273001508293,24.770035193564603,,26.406459464899132,24.721988727234052,21.661524494150598
2019-04-01,45.260514243252,9.467083890150224,35.28996336525613,27.49321266961385,,0.01514813989752728,9.199346320049504,8.542294397567428,,9.13131230917409,8.60036356930025,7.714853753882183,34.29193174855234,31.842672975469295,,34.037571499919686,32.005376803915425,28.52707740656576,26.814328808439512,24.895424836598995,,26.604050956665446,24.90077736867791,21.777003467922146
2019-04-02,45.4392917847,9.50447855991806,35.42935755902004,27.601809954751133,,0.0039499670836078415,9.240949348455104,8.5872587506117,,9.199160718400265,8.658693568694948,7.75029186885319,34.447013225103404,32.01028428958532,,34.2906235106652,32.22627878811573,28.663756221465842,26.92428355957074,25.02795374559849,,26.785461683590114,25.075037535521346,21.892346170631633
2019-04-03,46.834749816558,9.796364732075794,36.51740668183265,28.44947209650118,,0.030710382513661205,9.318516856145441,8.638637802623192,,9.30774326634127,8.732091708267907,7.79080816317443,34.73615764766147,32.20180734824478,,34.69549317815019,32.50312574900069,28.819274052364193,27.138763197576814,25.179135243837823,,27.088009031392126,25.292742991068433,22.022190248371622
2019-04-04,46.745361045834,9.777667397149196,36.4477095847916,28.3951734538086,,-0.0019085993001802803,9.344869802756914,8.695991083677592,,9.393184017397255,8.799548204324765,7.830151910381851,34.834392175978365,32.41560023428784,,35.014077979357715,32.757615028729134,28.970332181719193,27.203921568598695,25.342483660121136,,27.3256752900133,25.492899795116188,22.148387935607996
2019-04-05,47.413293804855,9.91737803832366,36.968501780782695,28.80090497732599,,0.014288749601614859,9.418504158313416,8.752104834380335,,9.488492021202056,8.871666258131144,7.871483120836143,35.108875188927776,32.62477258657334,,35.369427761434984,33.029285141764845,29.128711777740254,27.40678733028303,25.502161890385945,,27.593898869524697,25.706319484291015,22.28012094633508
2019-04-08,47.621867603210994,9.96100515303858,37.1311283401209,28.92760180994484,,0.004399057344854462,9.515742604651757,8.810534891205757,,9.574403499717787,8.941946186834851,7.912859794741142,35.4713459612154,32.84257931446601,,35.689736957559695,33.293920186820074,29.287175472044822,27.678431372514318,25.668577174447964,,27.836390313237448,25.91414415046223,22.411754230762995
2019-04-09,46.993663186734,9.829604438460224,36.6413126315622,28.54600301640287,,-0.01319151154909004,9.583858220911573,8.86732630352225,,9.62080367039823,8.999214461133263,7.950815134220727,35.72525705256125,33.054277751214336,,35.86275071646924,33.509880989706666,29.432801950451108,27.86530920054978,25.83026646554273,,27.96541080472207,26.083941496651953,22.53322450374596
2019-04-10,47.69884126689,9.9771056357972,37.19114528444162,28.97435897421025,,0.015005812110324479,9.668637750008534,8.931948215520086,,9.685585845925313,9.062304214337388,7.99093969860838,36.04128535765192,33.29516554025877,,36.104277001555126,33.747381911947635,29.586432511520226,28.100603318181964,26.014731020590567,,28.14885592644719,26.270420043591198,22.660771720982876
2019-04-11,47.559792067986,9.948020892710822,37.082727578428255,28.88989441929627,,-0.002915148360228992,9.746629494452032,8.997583394702401,,9.733301308977223,9.119447225845352,8.029693781659914,36.33201118580973,33.53983043345,,36.28217710644115,33.96256550333349,29.734873997993652,28.316138763128187,26.20216189037405,,28.283590197874293,26.43941839041088,22.78412068530591
2019-04-12,47.179889792409,9.868557219443495,36.78651491664015,28.65912518834857,,-0.007987887647488812,9.804726595706725,9.05679392270684,,9.757893292698363,9.167776902851685,8.066106919041767,36.548576772287625,33.76054648375226,,36.37387489011369,34.14475578806295,29.874510451828236,28.47375565602035,26.370889894389894,,28.351869287051432,26.582625280600407,22.900457408138436
2019-04-15,45.86140542422999,9.592771530129736,35.758482738466434,27.858220211111814,,-0.027945897584337853,9.817295359704676,9.10624262888358,,9.72787115404952,9.195195911063172,8.096337901439549,36.595428709608655,33.94487389118677,,36.26198540799601,34.248867204218016,29.991024754533942,28.510256410170154,26.511261940642644,,28.262114909607867,26.664921727730174,22.998630928989392
2019-04-16,46.732945938789,9.775070545066576,36.43802943238944,28.387631975629315,,0.019003789929615822,9.844354558219527,9.162216244753614,,9.736452861507166,9.232607177773069,8.12958013200642,36.69629589694559,34.153523870039244,,36.29399341243118,34.39010347700327,30.11868821350138,28.588838612257966,26.67058823525512,,28.284936194339036,26.77606432436883,23.105343821002062
2019-04-17,46.504507969161,9.727288467138957,36.2599146296532,28.248868778270623,,-0.0048881568460762415,9.837446931725845,9.224304021244452,,9.734786607985672,9.264522099667643,8.161217920820926,36.670546691727644,34.38496529204581,,36.28779727010791,34.51073645459359,30.24029665738557,28.568778280434913,26.84776269478219,,28.2783784823266,26.871083966556043,23.207195800353915
2019-04-18,46.25868884967,9.67587079617617,36.0682476131085,28.09954751111392,,-0.005285920230658214,9.827267271628541,9.28948822019745,,9.724074642202126,9.291060725248839,8.191211047065584,36.632600494559334,34.627949089352,,36.24787915065347,34.61122104546553,30.355701626805825,28.53921568616545,27.033986928058635,,28.24586376028793,26.950339679108165,23.304074052052133
2019-04-22,46.797504495423,9.788574175827929,36.48836622462616,28.42684766196331,,0.011647879763821756,9.814386885378969,9.356049888127348,,9.73580183013409,9.323158367221684,8.222842000110383,36.58458693894369,34.87606760715877,,36.29160407319395,34.73232718605654,30.47714052973296,28.501809954629174,27.224183006484058,,28.278769924228904,27.045598258647207,23.405515113634532
2019-04-23,47.343769205403,9.902835666695118,36.91429292745784,28.75867269962113,,0.011672945296333559,9.808569936744622,9.40831682414362,,9.766171618599731,9.360556902671583,8.256109201428893,36.56290339767738,35.07090038551278,,36.40482022851466,34.87309916937275,30.604608894044343,28.484917043596806,27.372649572590085,,28.366024974300217,27.156119190322944,23.51151823414912
2019-04-24,47.467920275853,9.928804187350632,37.011094450843146,28.83408748091826,,0.0026223317774163313,9.818489911633664,9.45907006717025,,9.79574117655444,9.397218017812168,8.289231874417442,36.59988157960547,35.260090648096295,,36.515051905301654,35.011034348822456,30.731469994178973,28.513725490048348,27.51669180486001,,28.45112724823077,27.26437520907103,23.616915644976228
2019-04-25,46.410153155619,9.707552391430523,36.18634547184219,28.191553544455065,,-0.022283831145054056,9.791534587196995,9.491931008953568,,9.779706851986454,9.417239590303677,8.317317429209782,36.499401598345536,35.38258469643653,,36.45528709921811,35.08686087288825,30.83948733037032,28.43544494707283,27.608647561520325,,28.40393202936246,27.324193166192583,23.70750253407482
2019-04-26,44.220128272881,9.24946768700922,34.47876659910913,26.86123680220506,,-0.04718848643732276,9.721679266626834,9.514798322658471,,9.683299731081501,9.406415596542745,8.335775850156304,36.239005500413626,35.46782600962987,,36.09591973556193,35.047628984257344,30.91155226638495,28.232579185363704,27.671644042156924,,28.12344198806111,27.294325013677263,23.769952717602152
2019-04-29,44.528022927597,9.31386961829976,34.71883437734648,27.048265460010334,,0.006962771632320841,9.666210506512462,9.532484781199498,,9.616130619666638,9.400444888269003,8.355144043584888,36.03223744648425,35.53375491458267,,35.845540579522755,35.02641642897277,30.986943991354483,28.071493212529884,27.71950729001951,,27.92795534659733,27.27845020376327,23.834869801610235
2019-04-30,44.9426875029,9.400604477296003,35.04215146547884,27.300150829562597,,0.009312440751686912,9.64699380122909,9.554545160327757,,9.576944048326522,9.40045518433526,8.37584623039105,35.96060431918549,35.6159882591155,,35.69946983151477,35.02743159261833,31.067245129455955,28.015686274374964,27.780090497661543,,27.813809070772834,27.27985024413742,23.903489227906324
2019-05-01,44.811087368223,9.373077845339706,34.93954185046134,27.220211161209164,,-0.0029281767955801064,9.606794531256401,9.564032812643678,,9.539877465965283,9.398688904400064,8.395593391083102,35.81075556099268,35.65135489434723,,35.56130110768687,35.02176128667272,31.14392427244616,27.898944192932948,27.804022121587217,,27.705882178124895,27.276002561367857,23.969166889951925
