,precision,recall,f1-score,support,y_variable,model
1.0,0.3125659978880676,0.27977315689981097,0.2952618453865337,1058.0,pfcf_Entry/Exit_ema,Logistic Regression
accuracy,0.39357945425361157,0.39357945425361157,0.39357945425361157,0.39357945425361157,pfcf_Entry/Exit_ema,Logistic Regression
macro avg,0.39742632611251033,0.3949666116369257,0.3859808464479731,3115.0,pfcf_Entry/Exit_ema,Logistic Regression
weighted avg,0.3966922971263134,0.39357945425361157,0.3850098353441512,3115.0,pfcf_Entry/Exit_ema,Logistic Regression
-1.0,0.3878612716763006,0.6476833976833977,0.4851771511207521,1036.0,pe_Entry/Exit_sma,Naive Bayes
0.0,0.5052966101694916,0.4658203125,0.4847560975609756,1024.0,pe_Entry/Exit_sma,Naive Bayes
1.0,0.7678571428571429,0.3239171374764595,0.4556291390728477,1062.0,pe_Entry/Exit_sma,Naive Bayes
accuracy,0.47789878283151827,0.47789878283151827,0.47789878283151827,0.47789878283151827,pe_Entry/Exit_sma,Naive Bayes
macro avg,0.5536716749009784,0.4791402825532857,0.47518746258485844,3122.0,pe_Entry/Exit_sma,Naive Bayes
weighted avg,0.5556413491302026,0.47789878283151827,0.4749878021008656,3122.0,pe_Entry/Exit_sma,Naive Bayes
-1.0,1.0,1.0,1.0,1036.0,pe_Entry/Exit_sma,Random Forest Classifier
0.0,1.0,1.0,1.0,1024.0,pe_Entry/Exit_sma,Random Forest Classifier
1.0,1.0,1.0,1.0,1062.0,pe_Entry/Exit_sma,Random Forest Classifier
accuracy,1.0,1.0,1.0,1.0,pe_Entry/Exit_sma,Random Forest Classifier
macro avg,1.0,1.0,1.0,3122.0,pe_Entry/Exit_sma,Random Forest Classifier
weighted avg,1.0,1.0,1.0,3122.0,pe_Entry/Exit_sma,Random Forest Classifier
-1.0,0.529482551143201,0.4247104247104247,0.47134440278521694,1036.0,pe_Entry/Exit_sma,Logistic Regression
0.0,0.43528283796740175,0.443359375,0.4392839864537978,1024.0,pe_Entry/Exit_sma,Logistic Regression
1.0,0.4735576923076923,0.556497175141243,0.5116883116883117,1062.0,pe_Entry/Exit_sma,Logistic Regression
accuracy,0.47565663036515055,0.47565663036515055,0.47565663036515055,0.47565663036515055,pe_Entry/Exit_sma,Logistic Regression
macro avg,0.47944102713943165,0.47485565828388926,0.4741055669757755,3122.0,pe_Entry/Exit_sma,Logistic Regression
weighted avg,0.47956176114469723,0.47565663036515055,0.47455239923996184,3122.0,pe_Entry/Exit_sma,Logistic Regression
-1.0,0.43622269203664554,0.5986460348162476,0.5046881369751325,1034.0,pe_Entry/Exit_ema,Naive Bayes
0.0,0.49581589958158995,0.23212536728697356,0.31621080720480316,1021.0,pe_Entry/Exit_ema,Naive Bayes
1.0,0.4693200663349917,0.5400763358778626,0.5022182786157942,1048.0,pe_Entry/Exit_ema,Naive Bayes
accuracy,0.4582661940058008,0.4582661940058008,0.4582661940058008,0.4582661940058008,pe_Entry/Exit_ema,Naive Bayes
macro avg,0.4671195526510757,0.4569492459936946,0.44103907426524325,3103.0,pe_Entry/Exit_ema,Naive Bayes
weighted avg,0.46700925767249957,0.4582661940058008,0.44183806760481575,3103.0,pe_Entry/Exit_ema,Naive Bayes
-1.0,1.0,1.0,1.0,1034.0,pe_Entry/Exit_ema,Random Forest Classifier
0.0,1.0,0.9990205680705191,0.9995100440960314,1021.0,pe_Entry/Exit_ema,Random Forest Classifier
1.0,0.9990467111534795,1.0,0.9995231282784931,1048.0,pe_Entry/Exit_ema,Random Forest Classifier
accuracy,0.999677731227844,0.999677731227844,0.999677731227844,0.999677731227844,pe_Entry/Exit_ema,Random Forest Classifier
macro avg,0.9996822370511599,0.9996735226901731,0.9996777241248415,3103.0,pe_Entry/Exit_ema,Random Forest Classifier
weighted avg,0.9996780384430701,0.999677731227844,0.9996777291195322,3103.0,pe_Entry/Exit_ema,Random Forest Classifier
-1.0,0.4623015873015873,0.2253384912959381,0.30299089726918077,1034.0,pe_Entry/Exit_ema,Logistic Regression
0.0,0.42047128129602357,0.5592556317335945,0.4800336275746112,1021.0,pe_Entry/Exit_ema,Logistic Regression
1.0,0.40451248992747785,0.47900763358778625,0.4386194844910441,1048.0,pe_Entry/Exit_ema,Logistic Regression
accuracy,0.42088301643570736,0.42088301643570736,0.42088301643570736,0.42088301643570736,pe_Entry/Exit_ema,Logistic Regression
macro avg,0.42909511950836293,0.4212005855391063,0.40721466977827864,3103.0,pe_Entry/Exit_ema,Logistic Regression
weighted avg,0.42902033803321893,0.42088301643570736,0.40705128626381737,3103.0,pe_Entry/Exit_ema,Logistic Regression
